time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
3.2,0.70114,1.02524,1.00138,0.78109,0.53641,0.53361,0.33514,0.29954,0.28017,0.28649,0.25775,0.27428,0.31589,0.25812,0.27851,0.37649,0.43875,0.45697
3.3,0.69775,1.00791,1.0213,0.77495,0.50684,0.52691,0.35036,0.32902,0.28586,0.30144,0.2604,0.28547,0.29492,0.26562,0.29117,0.39026,0.47139,0.44031
3.4,0.71103,0.99838,1.05958,0.76379,0.52839,0.53777,0.35232,0.31565,0.2689,0.30512,0.27274,0.2958,0.26469,0.26856,0.29263,0.38775,0.486,0.46166
3.5,0.71306,0.97597,1.06799,0.77922,0.55306,0.50705,0.33672,0.29888,0.28068,0.32753,0.25961,0.3262,0.28148,0.27996,0.29147,0.40047,0.47224,0.46377
3.6,0.6873,1.01708,1.0564,0.81082,0.55164,0.51675,0.32605,0.30563,0.29309,0.31191,0.26791,0.30488,0.29801,0.30939,0.27074,0.41706,0.4953,0.47876
3.7,0.69375,0.98063,1.07715,0.8357,0.54189,0.55219,0.29838,0.31631,0.28633,0.30471,0.27033,0.30523,0.30821,0.30418,0.27122,0.40407,0.5052,0.48204
3.8,0.675,0.9926,1.06483,0.81949,0.54543,0.55674,0.29843,0.33281,0.30243,0.33677,0.26636,0.29998,0.30843,0.31708,0.2938,0.4319,0.51703,0.48306
3.9,0.70282,0.9919,1.0988,0.85761,0.55158,0.57627,0.26478,0.31456,0.27167,0.32419,0.26847,0.29751,0.31017,0.32039,0.2914,0.44589,0.54149,0.48741
4.0,0.6845,0.9781,1.1253,0.86652,0.54508,0.56513,0.2905,0.33228,0.26829,0.34184,0.28287,0.32809,0.32951,0.34517,0.29443,0.44645,0.53562,0.50583
4.1,0.67212,0.96652,1.09145,0.87314,0.55841,0.53581,0.28438,0.33558,0.27621,0.3656,0.27506,0.30689,0.32807,0.30788,0.29223,0.45835,0.51379,0.52977
4.2,0.67499,0.92498,1.06836,0.87569,0.5533,0.53679,0.28011,0.30533,0.26727,0.37751,0.28319,0.31333,0.31054,0.2958,0.29423,0.45429,0.53271,0.55292
4.3,0.67201,0.97637,1.04761,0.86951,0.56431,0.53179,0.28352,0.30334,0.27132,0.39205,0.27372,0.33182,0.30725,0.29627,0.32669,0.45849,0.51624,0.53607
4.4,0.67838,0.97854,1.06292,0.88583,0.59014,0.54165,0.27321,0.31352,0.2702,0.4045,0.26447,0.30864,0.33395,0.27249,0.32894,0.46872,0.50847,0.54643
4.5,0.68019,0.96911,1.13586,0.92966,0.58152,0.53077,0.29246,0.3277,0.27697,0.39482,0.26811,0.3121,0.3365,0.28046,0.33017,0.4839,0.47985,0.53721
4.6,0.64887,1.0458,1.19634,0.90257,0.58328,0.52918,0.29096,0.3159,0.31104,0.3921,0.277,0.3337,0.32428,0.27291,0.30885,0.48618,0.48607,0.53816
4.7,0.69328,1.052,1.16395,0.8973,0.57662,0.5158,0.2915,0.31764,0.31286,0.40085,0.26549,0.31927,0.33061,0.27644,0.28931,0.48554,0.50358,0.5736
4.8,0.68305,1.07394,1.17749,0.95754,0.62606,0.55716,0.29957,0.31733,0.27653,0.39562,0.30291,0.31764,0.31807,0.28241,0.28657,0.4889,0.46612,0.56253
4.9,0.71649,1.03603,1.21766,0.96603,0.58528,0.5358,0.28748,0.33401,0.27943,0.40221,0.26842,0.31839,0.33103,0.29888,0.28691,0.5003,0.45301,0.58007
5.0,0.72534,1.08716,1.18456,0.95275,0.59698,0.55189,0.273,0.32766,0.29575,0.41628,0.25677,0.33036,0.33202,0.28953,0.30085,0.50108,0.46456,0.58819
5.1,0.72504,1.06902,1.14056,1.00459,0.58421,0.54335,0.2717,0.33792,0.28645,0.45049,0.27328,0.32562,0.30738,0.31281,0.28786,0.51184,0.46598,0.57523
5.2,0.72344,1.11536,1.13948,1.04022,0.59296,0.54565,0.28204,0.35219,0.27964,0.438,0.27055,0.35915,0.32921,0.29718,0.29373,0.51125,0.47989,0.58769
5.3,0.71508,1.12613,1.15608,1.01109,0.5825,0.56587,0.29603,0.34839,0.30289,0.42269,0.25903,0.34035,0.32678,0.3026,0.30571,0.51134,0.46599,0.58296
5.4,0.75899,1.11826,1.14214,0.98737,0.56539,0.57885,0.2939,0.35944,0.3029,0.40953,0.26479,0.33191,0.32702,0.30461,0.31113,0.5112,0.4948,0.54395
5.5,0.76018,1.12335,1.14609,0.98867,0.58661,0.57835,0.31631,0.35494,0.30375,0.42131,0.27504,0.33587,0.3314,0.29443,0.29107,0.48642,0.4981,0.55179
5.6,0.76546,1.09911,1.19163,1.01885,0.5693,0.58786,0.31362,0.34768,0.30653,0.39319,0.25567,0.30427,0.32734,0.29445,0.29695,0.48284,0.49675,0.56483
5.7,0.76605,1.1283,1.2106,1.00133,0.52338,0.55956,0.31826,0.36001,0.30032,0.38184,0.25736,0.31925,0.33057,0.2992,0.31028,0.49915,0.48039,0.58152
5.8,0.75758,1.1191,1.18988,0.96797,0.52553,0.52657,0.31777,0.36222,0.30542,0.3671,0.27967,0.33424,0.31793,0.29389,0.3113,0.49368,0.4515,0.57632
