time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
9.8,0.26543,0.29918,0.27063,0.21334,0.2671,0.27262,0.22945,0.20479,0.20945,0.21816,0.18598,0.21958,0.20699,0.19239,0.20124,0.27805,0.26412,0.28983
9.9,0.2682,0.30487,0.24831,0.22097,0.26389,0.27333,0.22673,0.20042,0.20952,0.2178,0.19568,0.2142,0.1998,0.19215,0.20456,0.27703,0.26652,0.28579
10.0,0.25755,0.30244,0.24468,0.22129,0.26275,0.26419,0.21873,0.20458,0.21145,0.21389,0.19796,0.2143,0.19007,0.20427,0.20852,0.27466,0.27024,0.29093
10.1,0.26103,0.29225,0.23929,0.22523,0.26514,0.25171,0.21952,0.20888,0.21935,0.21169,0.19559,0.21351,0.1922,0.20292,0.20477,0.28738,0.27386,0.29363
10.2,0.27864,0.2832,0.23969,0.23195,0.2622,0.25893,0.22039,0.20671,0.21648,0.21764,0.20369,0.21483,0.20132,0.20279,0.20945,0.28384,0.27417,0.29638
10.3,0.28609,0.28291,0.23854,0.23845,0.26127,0.26858,0.2189,0.20843,0.22294,0.21169,0.19988,0.20434,0.19923,0.20573,0.20531,0.29296,0.27396,0.29214
10.4,0.27054,0.27953,0.24914,0.2353,0.26375,0.25522,0.22054,0.207,0.21395,0.21371,0.20222,0.21076,0.19249,0.20697,0.20295,0.28375,0.27884,0.29725
10.5,0.26809,0.28574,0.23722,0.24169,0.26583,0.25539,0.22683,0.21897,0.22161,0.20692,0.21266,0.20794,0.20183,0.21126,0.20719,0.27923,0.2754,0.28269
10.6,0.26811,0.283,0.22913,0.24442,0.27532,0.2559,0.2159,0.22228,0.22656,0.22148,0.21192,0.21254,0.19826,0.20209,0.20976,0.27592,0.27631,0.28049
10.7,0.29467,0.28143,0.22988,0.22794,0.28634,0.25257,0.22454,0.2076,0.21636,0.2156,0.20811,0.20739,0.20292,0.20377,0.21282,0.2844,0.28187,0.27686
10.8,0.29231,0.27942,0.23481,0.23809,0.28573,0.24865,0.22195,0.20537,0.21254,0.22111,0.20748,0.21123,0.2025,0.1961,0.20951,0.26857,0.26892,0.28969
10.9,0.28291,0.27958,0.23426,0.23675,0.28116,0.24875,0.22375,0.20752,0.21865,0.21752,0.21372,0.21492,0.20163,0.20015,0.2168,0.27862,0.27436,0.28367
11.0,0.27762,0.28069,0.23806,0.22681,0.29323,0.24516,0.22003,0.21168,0.22556,0.21822,0.20531,0.21848,0.19408,0.20092,0.22132,0.26525,0.27291,0.27058
11.1,0.27585,0.27021,0.24288,0.23483,0.29078,0.24166,0.23387,0.21279,0.21954,0.2184,0.20961,0.21057,0.1905,0.2036,0.21907,0.27176,0.26705,0.27813
11.2,0.27051,0.27225,0.24564,0.23965,0.2719,0.23706,0.22265,0.21805,0.22078,0.21014,0.20291,0.20958,0.18026,0.21351,0.21668,0.27853,0.26491,0.26067
11.3,0.28809,0.26312,0.24479,0.24836,0.26903,0.24786,0.21889,0.2165,0.20511,0.21743,0.20611,0.20037,0.18671,0.21236,0.22342,0.27454,0.26575,0.26361
11.4,0.27611,0.26841,0.24571,0.23562,0.2712,0.25979,0.21817,0.20574,0.209,0.21778,0.20423,0.19935,0.18409,0.20445,0.22418,0.27645,0.27435,0.27033
11.5,0.28692,0.2759,0.25199,0.24947,0.27104,0.25106,0.23146,0.19909,0.2093,0.22188,0.20732,0.2106,0.18613,0.20769,0.23257,0.26938,0.27828,0.27261
11.6,0.28259,0.28443,0.251,0.25016,0.26199,0.25638,0.21791,0.19925,0.21026,0.22764,0.2046,0.21074,0.19425,0.20545,0.22576,0.2772,0.28462,0.28074
11.7,0.27215,0.29446,0.24673,0.25323,0.26524,0.25304,0.22407,0.20602,0.21212,0.22451,0.20683,0.20545,0.18816,0.20421,0.22044,0.26917,0.28431,0.27796
11.8,0.28012,0.28377,0.2587,0.24576,0.25642,0.2601,0.21851,0.20208,0.21247,0.22195,0.20286,0.20926,0.19909,0.20353,0.21951,0.27535,0.27541,0.2719
11.9,0.27478,0.29661,0.25278,0.26374,0.26424,0.27113,0.22027,0.20647,0.21013,0.21659,0.19636,0.20931,0.18581,0.20637,0.21338,0.27223,0.27678,0.27289
12.0,0.2735,0.28657,0.25134,0.26367,0.2668,0.27636,0.23055,0.20716,0.21124,0.2231,0.19964,0.20627,0.2033,0.21071,0.21156,0.27498,0.28366,0.2733
12.1,0.25882,0.28489,0.25185,0.26211,0.2693,0.27517,0.23702,0.20063,0.21528,0.22036,0.19773,0.19291,0.19253,0.20519,0.21581,0.27527,0.28227,0.27739
12.2,0.27844,0.27895,0.26211,0.25745,0.2653,0.26325,0.23386,0.20585,0.21572,0.24066,0.20362,0.19243,0.1956,0.21561,0.21029,0.27369,0.27513,0.26955
12.3,0.27603,0.28626,0.26394,0.24225,0.27516,0.26293,0.23463,0.21216,0.2118,0.22491,0.2084,0.20059,0.19391,0.21812,0.22094,0.2916,0.27201,0.26162
12.4,0.28319,0.27811,0.24604,0.23759,0.26962,0.25569,0.22744,0.2124,0.2127,0.22971,0.20614,0.19825,0.18992,0.20616,0.21181,0.28724,0.26802,0.26178
12.5,0.27339,0.28474,0.24409,0.24742,0.26916,0.25143,0.22943,0.21738,0.21796,0.2275,0.20259,0.20245,0.1887,0.21204,0.21888,0.2785,0.27211,0.26575
12.6,0.28769,0.28297,0.23983,0.2414,0.27083,0.24914,0.22818,0.20727,0.21781,0.22266,0.20582,0.2014,0.19334,0.21411,0.21687,0.282,0.27422,0.26044
12.7,0.2859,0.28702,0.25504,0.23015,0.26182,0.26765,0.22587,0.2003,0.21836,0.21957,0.20293,0.20892,0.19209,0.22427,0.21265,0.28447,0.27998,0.26153
12.8,0.28119,0.29411,0.25101,0.23146,0.25642,0.27789,0.21971,0.20261,0.21785,0.22673,0.20129,0.2038,0.19398,0.22594,0.21077,0.27495,0.27287,0.26426
12.9,0.27796,0.28781,0.25131,0.23516,0.25389,0.2733,0.23398,0.2058,0.21506,0.22485,0.20132,0.21264,0.19466,0.22965,0.21251,0.28434,0.27639,0.26809
13.0,0.28146,0.30139,0.24529,0.25262,0.24524,0.26071,0.22807,0.20145,0.2142,0.21813,0.20764,0.20556,0.20258,0.22852,0.20767,0.28985,0.2707,0.26619
13.1,0.2687,0.28128,0.24132,0.25021,0.24979,0.24625,0.22681,0.19954,0.20762,0.22693,0.21012,0.20414,0.19748,0.23159,0.20894,0.28392,0.27023,0.2663
13.2,0.25838,0.28126,0.24106,0.25261,0.25507,0.25562,0.23732,0.19856,0.1987,0.22873,0.20721,0.1951,0.19854,0.22484,0.20995,0.29014,0.26533,0.25588
13.3,0.28064,0.28736,0.24487,0.25014,0.25338,0.25058,0.23201,0.20118,0.20081,0.22622,0.21744,0.19651,0.19883,0.2251,0.20869,0.28675,0.27076,0.25904
13.4,0.27808,0.30067,0.2461,0.23955,0.25038,0.24753,0.22474,0.19539,0.20678,0.2183,0.20455,0.19857,0.19809,0.22673,0.20753,0.28811,0.26901,0.26689
13.5,0.27552,0.28965,0.24375,0.23592,0.24445,0.25022,0.22848,0.19971,0.2007,0.22478,0.2105,0.20164,0.19163,0.22796,0.207,0.28516,0.26081,0.27308
13.6,0.27581,0.29728,0.25138,0.24282,0.24979,0.24382,0.23554,0.20527,0.20255,0.23268,0.20985,0.19579,0.19217,0.22397,0.21243,0.27715,0.27012,0.25799
13.7,0.27226,0.30667,0.23791,0.23906,0.25733,0.24099,0.23238,0.1976,0.20119,0.23292,0.20489,0.1952,0.19112,0.2192,0.21283,0.27657,0.27261,0.25445
13.8,0.2764,0.30784,0.25135,0.23375,0.26652,0.26489,0.22561,0.18874,0.20717,0.223,0.20675,0.20472,0.18809,0.22896,0.20866,0.28149,0.27079,0.25694
13.9,0.26329,0.31047,0.24486,0.24316,0.26576,0.2562,0.23017,0.19907,0.19945,0.22571,0.20478,0.20641,0.19137,0.22839,0.20887,0.28633,0.2758,0.25899
14.0,0.26379,0.31286,0.24907,0.24714,0.26304,0.26417,0.22791,0.20008,0.1974,0.22215,0.20197,0.20076,0.1953,0.2273,0.21732,0.27464,0.27539,0.26336
14.1,0.26897,0.31014,0.2368,0.25613,0.26753,0.25638,0.23367,0.19982,0.19253,0.22482,0.19818,0.20063,0.19308,0.21907,0.21008,0.27693,0.28081,0.26316
14.2,0.26447,0.29291,0.23971,0.2408,0.26481,0.2577,0.23804,0.2175,0.19889,0.21729,0.19607,0.19724,0.19863,0.21973,0.20977,0.27876,0.2835,0.26967
14.3,0.26565,0.29106,0.24512,0.24324,0.25756,0.26621,0.22928,0.20724,0.19932,0.21418,0.1998,0.19962,0.19777,0.21581,0.2179,0.27628,0.28679,0.27631
14.4,0.25833,0.30343,0.23892,0.25453,0.25352,0.25964,0.22698,0.21046,0.20545,0.20662,0.1929,0.20634,0.20073,0.22405,0.21116,0.26811,0.27972,0.28481
14.5,0.27726,0.29517,0.25152,0.25474,0.25314,0.25358,0.22786,0.2099,0.19809,0.21084,0.19441,0.20068,0.20443,0.21859,0.21188,0.27041,0.27538,0.28094
