time,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph7_1,ph7_2,ph7_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
2.9,1699.053,1722.217,1737.173,,,1663.002,1685.64,1693.839,,,1597.626,1594.577,1583.199,,,1614.113,1621.866,1608.034,,,1600.409,1576.934,1597.909,,,1653.095,1665.546,1671.913
3,1702.316,1720.678,1737.187,,,1668.029,1694.062,1680.364,,,1595.226,1586.677,1582.37,,,1622.861,1618.385,1605.959,,,1595.676,1589.816,1598.14,,,1664.46,1665.786,1661.766
3.1,1705.501,1725.614,1723.871,,,1669.685,1690.221,1688.881,,,1602.815,1575.066,1577.966,,,1601.113,1614.429,1617.291,,,1600.572,1591.026,1594.812,,,1650.082,1677.915,1665.722
3.2,1704.298,1720.335,1729.549,,,1666.694,1684.386,1685.387,,,1595.465,1579.244,1591.785,,,1607.721,1615.353,1613.835,,,1595.841,1587.486,1591.116,,,1669.109,1664.774,1663.973
3.3,1714.281,1720.38,1741.189,,,1674.343,1701.426,1684.811,,,1588.934,1581.815,1583.353,,,1604.603,1607.741,1617.083,,,1594.345,1578.411,1590.954,,,1665.41,1669.326,1668.117
3.4,1704.109,1721.821,1740.334,,,1665.429,1694.218,1682.477,,,1589.358,1582.71,1583.424,,,1614.126,1614.281,1611.819,,,1601.573,1587.19,1602.672,,,1658.582,1681.699,1666.088
3.5,1692.585,1718.496,1748.569,,,1671.757,1691.719,1685.769,,,1584.24,1584.246,1582.657,,,1631.203,1628.572,1606.598,,,1597.769,1580.712,1585.169,,,1654.576,1677.251,1672.62
3.6,1703.851,1729.137,1742.656,,,1670.414,1714.138,1683.8,,,1590.103,1592.957,1610.406,,,1612.752,1629.326,1601.713,,,1591.296,1587.661,1593.42,,,1665.465,1677.857,1664.197
3.7,1703.12,1727.77,1735.829,,,1677.819,1696.052,1685.964,,,1597.082,1583.731,1600.127,,,1620.481,1622.804,1610.14,,,1604.683,1579.752,1579.203,,,1669.028,1675.443,1662.134
3.8,1702.089,1729.559,1746.254,,,1671.796,1704.055,1677.363,,,1593.36,1593.409,1594.89,,,1621.852,1622.278,1612.511,,,1609.935,1598.599,1587.54,,,1682.244,1681.635,1658.619
3.9,1696.259,1729.626,1738.632,,,1682.804,1705.472,1691.513,,,1583.041,1585.917,1609.911,,,1620.092,1616.014,1594.316,,,1599.407,1591.726,1593.643,,,1672.419,1680.8,1664.044
4,1684.494,1719.135,1743.149,,,1662.717,1709.281,1700.222,,,1587.997,1583.643,1614.908,,,1610.866,1610.596,1608.046,,,1601.401,1593.725,1595.671,,,1679.998,1676.636,1673.556
4.1,1684.895,1714.871,1726.573,,,1672.301,1700.883,1694.19,,,1591.145,1583.611,1605.183,,,1611.494,1610.657,1613.612,,,1597.947,1600.567,1594.334,,,1676.624,1688.898,1668.899
4.2,1678.304,1712.496,1725.8,,,1684.77,1701.805,1687.061,,,1581.959,1574.212,1606.11,,,1607.812,1612.469,1597.418,,,1602.011,1595.472,1589.203,,,1676.861,1680.699,1671.805
4.3,1673.881,1720.064,1728.339,,,1670.386,1705.287,1695.315,,,1588.55,1567.992,1607.055,,,1605.339,1604.685,1604.122,,,1596.848,1604.35,1595.347,,,1665.077,1683.315,1676.065
4.4,1681.072,1722.927,1724.588,,,1672.28,1698.364,1691.501,,,1586.816,1577.833,1598.501,,,1608.696,1610.24,1607.757,,,1593.848,1601.884,1587.825,,,1665.396,1683.849,1687.353
4.5,1677.914,1722.314,1732.584,,,1669.577,1693.292,1680.857,,,1594.37,1569.709,1594.543,,,1603.466,1605.451,1608.259,,,1615.37,1606.493,1592.062,,,1665.829,1682.255,1679.44
4.6,1682.372,1723.169,1731.93,,,1660.63,1685.125,1675.826,,,1588.705,1576.737,1604.2,,,1606.17,1616.937,1594.32,,,1599.162,1605.92,1580.628,,,1670.866,1679.598,1684.439
4.7,1689.289,1720.104,1727.509,,,1650.943,1703.652,1685.32,,,1584.543,1568.887,1619.503,,,1603.24,1614.889,1599.204,,,1595.965,1593.369,1589.279,,,1672.007,1685.049,1684.982
4.8,1687.938,1726.999,1716.677,,,1661.994,1688.809,1689.387,,,1590.31,1571.621,1614.029,,,1610.273,1603.817,1610.437,,,1599.36,1593.09,1581.282,,,1678.497,1686.538,1675.066
4.9,1701.936,1732.206,1724.325,,,1665.963,1693.019,1675.803,,,1588.215,1588.293,1613.576,,,1614.569,1621.556,1616.387,,,1603.344,1594.751,1585.528,,,1665.485,1667.985,1681.61
5,1685.597,1733.218,1720.074,,,1666.015,1683.067,1683.392,,,1589.877,1583.416,1599.926,,,1615.395,1623.906,1611.558,,,1604.853,1595.781,1586.298,,,1666.936,1677.226,1669.473
5.1,1676.589,1730.278,1719.704,,,1661.765,1684.899,1681.886,,,1583.283,1587.732,1617.919,,,1622.469,1616.127,1610.956,,,1600.146,1592.706,1603.165,,,1662.602,1678.828,1685.919
5.2,1691.303,1727.328,1727.201,,,1656.724,1680.59,1676.349,,,1577.317,1580.4,1614.451,,,1616.513,1628.8,1609.702,,,1600.39,1595.049,1588,,,1664.682,1677.491,1690.415
5.3,1692.462,1729.275,1719.724,,,1660.756,1679.783,1685.51,,,1576.01,1585.328,1610.796,,,1619.216,1614.655,1601.437,,,1608.237,1595.881,1597.507,,,1660.341,1684.234,1672.52
5.4,1690.934,1718.024,1718.266,,,1653.521,1685.086,1665.439,,,1573.44,1597.732,1606.19,,,1623.573,1614.397,1614.791,,,1604.655,1590.259,1598.599,,,1662.353,1682.67,1690.252
5.5,1694.186,1724.886,1728.195,,,1661.477,1685.47,1687.861,,,1571.699,1587.538,1600.605,,,1617.873,1616.584,1617.328,,,1611.234,1590.399,1600.782,,,1667.012,1683.427,1678.697
5.6,1690.403,1729.841,1721.336,,,1665.495,1693.826,1669.78,,,1588.311,1583.138,1600.509,,,1619.485,1626.487,1621.956,,,1614.231,1588.466,1588.435,,,1667.603,1680.4,1672.489
5.7,1686.482,1729.847,1724.288,,,1668.451,1694.788,1685.577,,,1586.683,1587.792,1600.639,,,1623.665,1617.881,1625.921,,,1617.862,1588.122,1603.935,,,1649.383,1677.286,1688.076
5.8,1687.888,1727.58,1721.84,,,1655.812,1682.232,1675.333,,,1583.657,1578.784,1616.088,,,1621.83,1627.802,1604.055,,,1615.483,1588.705,1598.986,,,1668.53,1685.724,1680.786
5.9,1699.034,1721.193,1721.631,,,1668.3,1679.474,1673.461,,,1590.436,1581.569,1606.643,,,1627.692,1626.863,1616.843,,,1626.103,1595.447,1591.104,,,1670.588,1681.935,1695.113
6,1695.926,1729.233,1714.925,,,1674.483,1681.911,1672.344,,,1572.4,1579.782,1605.086,,,1628.879,1628.793,1603.761,,,1623.384,1584.717,1588.004,,,1674.06,1676.996,1681.414
6.1,1688.431,1720.634,1729.188,,,1662.658,1676.573,1660.327,,,1590.836,1584.816,1605.57,,,1640.146,1623.87,1611.317,,,1619.939,1581.651,1593.157,,,1672.907,1665.147,1687.851
6.2,1688.392,1719.784,1725.311,,,1671.6,1677.734,1673.635,,,1581.832,1579.571,1598.293,,,1635.791,1618.786,1611.207,,,1618.042,1586.251,1585.177,,,1671.585,1678.186,1687.243
