time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
6.8,1.52184,1.43108,1.45221,1.38728,0.89526,1.02079,0.46947,0.41662,0.41192,0.56083,0.43248,0.40535,0.52328,0.53073,0.68469,0.3956,0.85721,0.61629
6.9,1.59565,1.48053,1.44407,1.42897,0.88203,1.04402,0.48271,0.41699,0.40921,0.57161,0.39008,0.40095,0.54393,0.52135,0.68855,0.4258,0.90181,0.62948
7.0,1.54879,1.42507,1.47227,1.50772,0.89402,1.07012,0.52647,0.4293,0.41973,0.53723,0.39086,0.40939,0.51776,0.51346,0.66368,0.4264,0.86957,0.54459
7.1,1.51646,1.45883,1.49366,1.63947,0.83585,1.0043,0.49873,0.42814,0.41688,0.56887,0.4108,0.41723,0.51309,0.53403,0.6334,0.43166,0.88704,0.56255
7.2,1.50792,1.46746,1.49773,1.58674,0.83363,1.00285,0.48545,0.43157,0.4203,0.54657,0.42591,0.44763,0.53719,0.55908,0.66853,0.44088,0.89286,0.50964
7.3,1.4592,1.40571,1.47217,1.72511,0.90733,0.97507,0.51195,0.39831,0.42248,0.5569,0.44206,0.45441,0.49039,0.52872,0.67448,0.45827,0.91074,0.51188
7.4,1.49542,1.42325,1.4161,1.66335,0.93313,1.03729,0.53086,0.39966,0.40607,0.57257,0.46024,0.43232,0.49509,0.53508,0.64519,0.44803,0.87052,0.50802
7.5,1.43519,1.41734,1.43972,1.66539,0.93661,0.99412,0.49653,0.43304,0.42245,0.59214,0.4546,0.43707,0.49629,0.5592,0.6747,0.41115,0.89629,0.49221
7.6,1.41446,1.4461,1.47078,1.67792,0.88532,0.99477,0.4879,0.41522,0.41761,0.63404,0.45852,0.43186,0.47656,0.541,0.72371,0.4156,0.83633,0.51711
7.7,1.41543,1.51005,1.47235,1.58942,0.9127,0.99611,0.54063,0.44309,0.40628,0.62173,0.43632,0.44273,0.47765,0.56137,0.70077,0.41939,0.84288,0.54053
7.8,1.40371,1.46865,1.54994,1.59576,0.93758,1.04232,0.54541,0.42647,0.43391,0.65562,0.43364,0.44422,0.50401,0.57176,0.70508,0.42746,0.78691,0.53523
7.9,1.43983,1.43034,1.58234,1.53788,0.99413,1.11079,0.53261,0.4184,0.4213,0.64065,0.44345,0.43431,0.49568,0.54462,0.6694,0.47193,0.79199,0.55411
8.0,1.35343,1.38952,1.55738,1.55598,1.00279,1.07934,0.4976,0.40398,0.4174,0.65505,0.45605,0.4469,0.50237,0.60263,0.65501,0.4672,0.77468,0.53152
8.1,1.41365,1.3741,1.60028,1.61137,1.00635,1.11278,0.48406,0.3904,0.42358,0.63306,0.45258,0.47734,0.47641,0.56471,0.64342,0.43993,0.78646,0.51949
8.2,1.42562,1.33479,1.6621,1.54927,1.01924,1.18616,0.49706,0.39789,0.42322,0.62231,0.43104,0.4411,0.481,0.58375,0.65067,0.42031,0.80809,0.54265
8.3,1.44378,1.42199,1.67312,1.51862,0.95411,1.18306,0.48356,0.41732,0.42541,0.62504,0.43298,0.44124,0.47078,0.55927,0.72294,0.43426,0.79291,0.59066
8.4,1.42978,1.35185,1.65852,1.54862,0.94598,1.18654,0.49322,0.4089,0.42993,0.61898,0.46566,0.41303,0.4761,0.5823,0.7127,0.44552,0.83719,0.58965
8.5,1.3816,1.34719,1.70476,1.56867,1.00912,1.18487,0.48647,0.40829,0.43967,0.60551,0.46148,0.42843,0.47789,0.53138,0.68866,0.47209,0.8416,0.57514
8.6,1.33521,1.29076,1.72388,1.65316,1.02455,1.26834,0.47327,0.41411,0.44448,0.56163,0.46487,0.45596,0.48293,0.54346,0.68784,0.43528,0.89935,0.54634
8.7,1.31659,1.29604,1.77483,1.64507,0.96977,1.25452,0.47144,0.45558,0.44072,0.57524,0.46105,0.45042,0.50803,0.53944,0.64477,0.42664,0.89104,0.57391
8.8,1.38064,1.28485,1.83392,1.65264,0.99455,1.29629,0.47494,0.42732,0.43372,0.58094,0.45698,0.4429,0.51922,0.53299,0.65073,0.43288,0.89311,0.56497
8.9,1.39735,1.26405,1.83896,1.69482,0.94493,1.29779,0.45409,0.43252,0.44113,0.59798,0.45692,0.46764,0.51319,0.50709,0.66058,0.44447,0.92708,0.6397
9.0,1.42892,1.24664,1.76772,1.71872,0.96106,1.31182,0.47541,0.45041,0.42349,0.61822,0.47439,0.4402,0.48867,0.51413,0.60321,0.43352,0.9158,0.63087
9.1,1.40804,1.2212,1.86983,1.75675,0.9981,1.34753,0.49345,0.43208,0.43479,0.59569,0.49549,0.43729,0.52621,0.53339,0.58085,0.43069,0.87423,0.5935
9.2,1.42585,1.25994,1.95656,1.77318,1.01602,1.29981,0.49881,0.43987,0.42904,0.6316,0.47105,0.47043,0.50268,0.5247,0.60013,0.49488,0.89679,0.68045
9.3,1.45549,1.28303,1.83778,1.76415,1.03266,1.23681,0.50727,0.46769,0.40077,0.58347,0.48566,0.46122,0.4889,0.52984,0.60656,0.4763,0.85227,0.67874
9.4,1.4115,1.213,1.87767,1.772,1.14087,1.26425,0.49574,0.46452,0.41449,0.64565,0.46093,0.46412,0.48128,0.50486,0.59631,0.4562,0.89472,0.68329
9.5,1.45922,1.19684,1.82509,1.72086,1.04588,1.32252,0.49987,0.45015,0.38963,0.62896,0.47838,0.46923,0.50689,0.52239,0.6009,0.42566,0.849,0.64887
9.6,1.39406,1.23572,1.91356,1.69101,1.05121,1.34105,0.48166,0.45882,0.421,0.62177,0.48791,0.49337,0.50091,0.52553,0.60425,0.45762,0.768,0.71024
9.7,1.50829,1.25378,1.85174,1.68296,0.99704,1.3373,0.43761,0.47206,0.42254,0.60411,0.49414,0.50033,0.48698,0.49656,0.62723,0.45755,0.80034,0.72373
9.8,1.49805,1.34323,1.95935,1.78414,1.00911,1.32474,0.47448,0.45225,0.41934,0.65884,0.47737,0.49296,0.49423,0.47362,0.60612,0.43288,0.76833,0.71552
9.9,1.59537,1.34136,1.91857,1.75257,0.98811,1.29735,0.47765,0.45869,0.41958,0.66359,0.44008,0.48563,0.4838,0.51324,0.60901,0.42599,0.75722,0.68469
10.0,1.5329,1.29993,1.89361,1.7454,1.03183,1.26726,0.46724,0.4654,0.41867,0.65765,0.44261,0.50465,0.49515,0.49003,0.58716,0.44319,0.70505,0.6681
10.1,1.482,1.33646,1.89272,1.68485,1.05724,1.25443,0.45776,0.44724,0.41046,0.67076,0.47531,0.51858,0.51305,0.49396,0.61496,0.46089,0.65103,0.71211
10.2,1.48552,1.26443,1.92084,1.69001,1.04953,1.30053,0.47019,0.4386,0.41544,0.6243,0.47325,0.48837,0.50232,0.5389,0.65107,0.43736,0.67092,0.74354
10.3,1.5123,1.25589,1.95307,1.71293,1.07071,1.25652,0.44359,0.46272,0.43212,0.62215,0.48789,0.47571,0.53818,0.53199,0.64227,0.44025,0.72406,0.71935
10.4,1.53995,1.31072,2.0798,1.70498,1.0765,1.27866,0.46567,0.44914,0.46118,0.64196,0.49924,0.46636,0.5363,0.53605,0.69762,0.42086,0.77673,0.70876
10.5,1.4824,1.36982,2.18443,1.76588,1.12892,1.26483,0.46166,0.46136,0.44875,0.66179,0.49171,0.46657,0.55865,0.51885,0.69834,0.43351,0.74619,0.69048
10.6,1.4413,1.36184,2.1835,1.78942,1.20518,1.24283,0.48105,0.4223,0.44893,0.66947,0.48917,0.47964,0.54927,0.54322,0.72768,0.41941,0.77499,0.70304
10.7,1.47033,1.36897,2.11902,1.81906,1.10793,1.2718,0.44777,0.44696,0.44215,0.68716,0.47931,0.44613,0.52074,0.54402,0.76444,0.44674,0.80402,0.70711
10.8,1.45258,1.34685,2.07764,1.90049,1.16844,1.23788,0.44754,0.44548,0.46322,0.65916,0.46234,0.47187,0.54612,0.54275,0.69004,0.42174,0.77314,0.73885
10.9,1.47197,1.29306,2.02849,1.91936,1.10024,1.22428,0.44932,0.44231,0.45439,0.66549,0.51601,0.49038,0.52323,0.52442,0.70204,0.47091,0.77805,0.72438
11.0,1.50161,1.33313,2.01486,1.86923,1.10718,1.25759,0.46015,0.45789,0.47529,0.67515,0.49515,0.48192,0.49501,0.54019,0.71134,0.44015,0.78039,0.6922
11.1,1.44199,1.30745,2.01176,1.93573,1.16279,1.24713,0.4412,0.443,0.45387,0.68853,0.49227,0.49347,0.48658,0.54584,0.75121,0.46559,0.80062,0.70393
11.2,1.4615,1.35745,2.02562,1.91916,1.23243,1.2013,0.43382,0.46839,0.41693,0.67627,0.47156,0.49326,0.46586,0.54583,0.76151,0.47862,0.75231,0.68188
11.3,1.45402,1.4401,2.02591,1.87083,1.19945,1.17763,0.47128,0.4658,0.4501,0.68563,0.48172,0.51714,0.47174,0.58931,0.72528,0.45606,0.71358,0.67592
11.4,1.53469,1.3669,2.08344,1.89474,1.26497,1.21266,0.47376,0.46429,0.45599,0.67595,0.4839,0.53271,0.4823,0.59294,0.69165,0.44901,0.71466,0.63203
11.5,1.55265,1.30001,2.04991,1.97421,1.26375,1.25164,0.48242,0.45225,0.4438,0.68343,0.51184,0.51052,0.46676,0.56677,0.69721,0.4501,0.75309,0.646
11.6,1.51869,1.33492,2.06103,2.01356,1.14024,1.29197,0.48189,0.46208,0.45275,0.63384,0.50359,0.50701,0.46867,0.56178,0.74186,0.4565,0.76772,0.64329
11.7,1.6073,1.26413,2.12459,1.90901,1.10088,1.26255,0.48532,0.44526,0.46064,0.65052,0.47622,0.49641,0.47718,0.54032,0.71595,0.44453,0.76037,0.62068
11.8,1.65275,1.24895,2.1137,1.82781,1.12709,1.34028,0.48301,0.47054,0.44504,0.66879,0.49655,0.48987,0.48701,0.54926,0.74952,0.4612,0.78776,0.65099
11.9,1.67417,1.34875,2.17962,1.89168,1.15981,1.29854,0.47062,0.49305,0.43644,0.65253,0.47362,0.49355,0.47955,0.54908,0.76295,0.45793,0.8197,0.65223
12.0,1.67201,1.39652,2.2513,1.83147,1.17523,1.30368,0.48739,0.45395,0.4274,0.6535,0.46552,0.48633,0.4846,0.54871,0.73282,0.46402,0.76962,0.6381
12.1,1.66844,1.37743,2.27782,1.8357,1.19944,1.29478,0.48791,0.47575,0.43288,0.63863,0.47775,0.49513,0.49446,0.55106,0.66298,0.44501,0.76097,0.6297
12.2,1.67446,1.45234,2.38146,1.75786,1.27271,1.30689,0.46147,0.46757,0.44639,0.65799,0.46866,0.51946,0.48742,0.54821,0.66678,0.44377,0.73113,0.64994
12.3,1.66526,1.43979,2.38451,1.71412,1.30164,1.34824,0.44104,0.46329,0.45096,0.64252,0.44241,0.53582,0.49885,0.55054,0.72451,0.43015,0.73463,0.66257
12.4,1.66138,1.46483,2.33877,1.79777,1.30211,1.29837,0.45764,0.45941,0.44698,0.65664,0.47789,0.52658,0.51588,0.56437,0.71561,0.42086,0.70265,0.70014
12.5,1.65923,1.47887,2.40304,1.79824,1.23825,1.32047,0.46345,0.4632,0.46317,0.61401,0.47478,0.52675,0.49011,0.55359,0.75262,0.42692,0.76145,0.67363
12.6,1.67572,1.45815,2.45329,1.7464,1.28262,1.29342,0.45388,0.44348,0.45539,0.61072,0.46887,0.5126,0.48447,0.56422,0.71061,0.42087,0.75274,0.64863
12.7,1.63273,1.45058,2.50121,1.66829,1.34142,1.33241,0.47069,0.44097,0.43907,0.62431,0.44904,0.52861,0.47374,0.55797,0.72412,0.43863,0.72641,0.68176
12.8,1.62711,1.43957,2.40542,1.73294,1.357,1.31696,0.47681,0.43914,0.45974,0.551,0.45093,0.49872,0.52144,0.58253,0.68434,0.45138,0.79758,0.68975
12.9,1.61265,1.44987,2.47713,1.71501,1.30568,1.25038,0.46094,0.43897,0.47168,0.55178,0.4505,0.48289,0.49745,0.59367,0.6904,0.44941,0.8087,0.67192
13.0,1.68315,1.46222,2.41734,1.75512,1.34947,1.2495,0.47774,0.45228,0.44938,0.56117,0.47066,0.49468,0.48528,0.56459,0.68203,0.45218,0.85982,0.67865
13.1,1.65924,1.53053,2.3255,1.68633,1.3428,1.22298,0.473,0.4519,0.4493,0.56596,0.46906,0.4622,0.47932,0.56049,0.72339,0.44859,0.90012,0.65388
13.2,1.615,1.53236,2.30593,1.60482,1.41382,1.23779,0.47102,0.40856,0.42444,0.61193,0.47247,0.4386,0.46366,0.58595,0.75563,0.47677,0.88684,0.65486
13.3,1.557,1.5327,2.25798,1.57759,1.40205,1.20914,0.45152,0.46515,0.44036,0.64516,0.45478,0.4715,0.45146,0.58541,0.75295,0.4584,0.85673,0.6512
13.4,1.5069,1.4735,2.29516,1.60132,1.44715,1.2251,0.47443,0.45255,0.43491,0.62238,0.4764,0.46169,0.42069,0.57012,0.71299,0.45846,0.83279,0.67713
13.5,1.51317,1.46604,2.24346,1.55276,1.45414,1.20663,0.47713,0.44575,0.43008,0.63564,0.44598,0.47726,0.451,0.55876,0.67444,0.44776,0.84796,0.68698
13.6,1.52343,1.46329,2.25377,1.56428,1.54873,1.16659,0.47683,0.47471,0.43916,0.6222,0.45078,0.47455,0.46632,0.57459,0.7057,0.4828,0.82376,0.64522
13.7,1.57868,1.52359,2.27701,1.53604,1.54126,1.19306,0.47775,0.45334,0.44794,0.61199,0.44532,0.49308,0.45712,0.58045,0.70814,0.44921,0.84232,0.64426
13.8,1.50467,1.47071,2.35778,1.55104,1.52251,1.26787,0.4635,0.44056,0.45728,0.63539,0.46293,0.51154,0.44892,0.58615,0.64068,0.45538,0.79129,0.66953
13.9,1.52331,1.52236,2.39843,1.54861,1.55331,1.29511,0.4793,0.4305,0.45495,0.63549,0.45731,0.49051,0.45422,0.61848,0.68565,0.46367,0.78056,0.65622
14.0,1.46916,1.5334,2.44674,1.57087,1.56101,1.26154,0.49388,0.43376,0.47267,0.59926,0.44578,0.52028,0.45093,0.59465,0.70588,0.49241,0.76766,0.65992
14.1,1.52612,1.5925,2.4284,1.63812,1.50688,1.30954,0.49397,0.43303,0.44447,0.6321,0.45631,0.5229,0.42381,0.59795,0.6783,0.47199,0.75215,0.6735
14.2,1.51682,1.56873,2.4983,1.69865,1.54529,1.25211,0.51255,0.46042,0.45058,0.65694,0.44645,0.52356,0.4558,0.56265,0.62778,0.43745,0.75447,0.73085
14.3,1.5298,1.57973,2.48701,1.71554,1.49978,1.36641,0.51115,0.39757,0.46929,0.67646,0.44916,0.5062,0.44674,0.60013,0.65052,0.45616,0.74221,0.70048
14.4,1.54377,1.59062,2.46075,1.69886,1.5644,1.2789,0.49283,0.43979,0.45477,0.65925,0.47426,0.52093,0.47314,0.58552,0.65485,0.46466,0.75716,0.66219
14.5,1.5445,1.56986,2.43849,1.63993,1.66354,1.29903,0.52395,0.43677,0.4477,0.66403,0.45971,0.48988,0.48632,0.58743,0.67099,0.45336,0.78489,0.69942
