time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
7.2,0.54047,0.46139,0.49794,0.42025,0.40594,0.43307,0.34904,0.34975,0.33783,0.32015,0.31632,0.31859,0.31776,0.28416,0.4243,0.42702,0.40121,0.44726
7.3,0.52895,0.47797,0.48433,0.42903,0.41699,0.45177,0.3723,0.34704,0.32707,0.33302,0.31393,0.31758,0.32823,0.2868,0.44474,0.39777,0.43981,0.4545
7.4,0.5546,0.50694,0.48138,0.39922,0.41488,0.47878,0.34647,0.33918,0.30868,0.32706,0.33512,0.31763,0.33545,0.28686,0.44837,0.40097,0.41596,0.46423
7.5,0.55541,0.50432,0.5138,0.39541,0.45347,0.45728,0.35759,0.33348,0.31888,0.33566,0.32452,0.31502,0.32884,0.29081,0.42794,0.38186,0.40619,0.44994
7.6,0.57163,0.4524,0.49044,0.40459,0.42762,0.44154,0.34477,0.34552,0.30608,0.33044,0.31557,0.31304,0.33136,0.29841,0.438,0.39494,0.40185,0.44769
7.7,0.55876,0.47562,0.48452,0.41746,0.45029,0.4616,0.33781,0.3462,0.30689,0.32547,0.31081,0.32071,0.33665,0.30004,0.42457,0.40933,0.4017,0.44734
7.8,0.55968,0.47708,0.49869,0.42392,0.45527,0.46488,0.34468,0.34917,0.30038,0.34012,0.31668,0.32235,0.33103,0.31415,0.42554,0.40463,0.42877,0.45922
7.9,0.58407,0.49008,0.49496,0.39568,0.44104,0.42928,0.3248,0.34269,0.3098,0.331,0.33127,0.32145,0.3443,0.30715,0.44219,0.41866,0.40848,0.44942
8.0,0.58954,0.46256,0.50377,0.41146,0.46395,0.39363,0.32441,0.34778,0.31148,0.33389,0.34464,0.31156,0.33011,0.29714,0.43421,0.4259,0.41945,0.45462
8.1,0.6014,0.49651,0.45431,0.4215,0.44487,0.41301,0.33222,0.34755,0.3133,0.31081,0.32083,0.29612,0.33,0.29139,0.43059,0.42217,0.42891,0.46385
8.2,0.59208,0.5269,0.46574,0.44523,0.43549,0.40205,0.33535,0.32902,0.32568,0.34501,0.32334,0.2969,0.32636,0.31823,0.42618,0.41325,0.43168,0.46914
8.3,0.60932,0.52424,0.47808,0.4298,0.45209,0.43091,0.33342,0.34051,0.33075,0.32582,0.32388,0.32068,0.30116,0.31336,0.42062,0.40772,0.43594,0.46636
8.4,0.56933,0.56215,0.48085,0.41502,0.46849,0.4013,0.33895,0.33907,0.33387,0.33539,0.3235,0.32284,0.32477,0.32122,0.42544,0.41626,0.43691,0.47244
8.5,0.56463,0.51239,0.47986,0.41935,0.48673,0.41084,0.33317,0.33737,0.3321,0.31523,0.31998,0.31642,0.32124,0.32837,0.43302,0.41173,0.42214,0.46397
8.6,0.57033,0.50755,0.45408,0.44073,0.48413,0.41714,0.31984,0.34764,0.33727,0.31547,0.33091,0.31104,0.3183,0.33314,0.44449,0.42328,0.41756,0.47083
