time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
3.9,1.33305,2.27491,1.00404,0.68478,1.04943,1.40571,0.53382,0.54885,0.40219,0.65178,0.45833,0.54877,0.48878,0.60792,0.53687,0.78154,0.5132,0.5966
4.0,1.32868,2.20822,0.99758,0.71214,1.0025,1.42165,0.57664,0.57199,0.4404,0.64946,0.46456,0.55885,0.45025,0.57833,0.52215,0.77269,0.51978,0.62061
4.1,1.34369,2.15037,1.0478,0.67058,0.98516,1.44552,0.56055,0.5185,0.4014,0.63549,0.47439,0.5589,0.45976,0.58163,0.47884,0.81995,0.517,0.63061
4.2,1.31612,2.14669,1.09574,0.62952,1.05025,1.38946,0.55279,0.47185,0.4507,0.69008,0.54679,0.53767,0.43901,0.51931,0.5168,0.79075,0.52669,0.68008
4.3,1.29909,2.25813,1.1931,0.6293,1.04485,1.41591,0.51567,0.45019,0.46344,0.62665,0.56121,0.51079,0.44663,0.50676,0.51256,0.84266,0.50366,0.73321
4.4,1.30783,2.27618,1.22524,0.63425,1.07057,1.35338,0.53747,0.45666,0.44601,0.68649,0.53634,0.52655,0.4837,0.5352,0.48575,0.84442,0.50226,0.6776
4.5,1.28208,2.21784,1.28088,0.6396,1.12462,1.37174,0.52897,0.48798,0.44503,0.66135,0.56276,0.48873,0.51215,0.55351,0.47955,0.92189,0.51433,0.62089
4.6,1.3198,2.14933,1.3652,0.63674,1.20317,1.42069,0.51782,0.49323,0.41859,0.69175,0.56466,0.54582,0.46979,0.53825,0.52806,0.91595,0.54322,0.69347
4.7,1.36393,2.21299,1.38852,0.61417,1.1332,1.41194,0.51424,0.45418,0.40985,0.64494,0.55405,0.53502,0.51415,0.55555,0.55642,0.89603,0.49411,0.73143
4.8,1.3981,2.25831,1.42685,0.63212,1.11947,1.4354,0.52285,0.49785,0.42753,0.62323,0.55911,0.56449,0.53338,0.57753,0.52342,0.8885,0.52973,0.65862
4.9,1.40317,2.23218,1.37562,0.6252,1.07349,1.45986,0.52799,0.51054,0.41519,0.61057,0.57198,0.53634,0.55159,0.58217,0.52767,0.8393,0.48881,0.58512
5.0,1.51666,2.31523,1.33506,0.67129,1.08865,1.51112,0.49158,0.53751,0.43886,0.56881,0.53636,0.53977,0.55158,0.54432,0.55644,0.85,0.56506,0.53927
5.1,1.50053,2.36561,1.30299,0.65309,1.03345,1.53295,0.5195,0.54259,0.42386,0.55429,0.49852,0.56014,0.49937,0.57404,0.55016,0.89026,0.57384,0.52176
5.2,1.62696,2.37801,1.21028,0.65749,1.07204,1.54557,0.53081,0.55259,0.43336,0.5155,0.47811,0.58339,0.54446,0.51952,0.55535,0.88483,0.58092,0.54546
5.3,1.60237,2.51262,1.32675,0.61983,1.14264,1.56584,0.54672,0.56012,0.41819,0.53353,0.51107,0.55546,0.54371,0.60151,0.54531,0.98098,0.57074,0.51293
5.4,1.60396,2.6398,1.36233,0.6204,1.06247,1.60997,0.53231,0.57232,0.43546,0.54813,0.53954,0.5567,0.57703,0.58794,0.55432,0.96959,0.53941,0.56415
5.5,1.70373,2.57819,1.35495,0.57875,1.10555,1.67667,0.55946,0.56436,0.43571,0.58423,0.53279,0.5606,0.58355,0.60266,0.58746,0.99828,0.52419,0.56568
5.6,1.77611,2.59309,1.33735,0.65084,1.0525,1.69247,0.5603,0.54306,0.47269,0.62938,0.58559,0.54788,0.56241,0.548,0.57773,0.94684,0.48049,0.54444
5.7,1.83329,2.6422,1.34932,0.6525,0.9656,1.69763,0.51763,0.53541,0.48513,0.5511,0.54381,0.5412,0.57833,0.59583,0.58525,0.94257,0.53784,0.55653
5.8,1.75434,2.76777,1.36769,0.69085,0.93326,1.60068,0.53331,0.56059,0.48408,0.53223,0.53013,0.56351,0.57286,0.5734,0.61725,0.90973,0.49589,0.58321
5.9,1.6918,2.84301,1.32108,0.6912,0.95828,1.50156,0.52859,0.56123,0.4472,0.55268,0.53762,0.55529,0.55604,0.61727,0.56666,0.91081,0.50164,0.5744
6.0,1.80407,2.72526,1.31323,0.66104,0.96715,1.51598,0.51522,0.57529,0.46874,0.53642,0.54642,0.56287,0.56696,0.56749,0.53643,0.987,0.55605,0.53653
6.1,1.84114,2.75313,1.43981,0.69413,0.97376,1.50698,0.55761,0.57585,0.50082,0.54544,0.57273,0.5386,0.59441,0.57025,0.56454,0.96218,0.55821,0.52464
6.2,1.92107,2.7368,1.36101,0.65174,0.95321,1.46967,0.54314,0.5685,0.48593,0.6082,0.55731,0.55185,0.5314,0.54445,0.53743,0.97246,0.58757,0.58069
6.3,1.84249,2.77488,1.34433,0.63886,0.96293,1.50522,0.54084,0.57376,0.47673,0.59137,0.55214,0.55387,0.54156,0.49602,0.52828,0.91771,0.55132,0.55691
6.4,1.80405,2.86229,1.30636,0.64649,0.90672,1.55659,0.53248,0.57012,0.52162,0.60733,0.56815,0.52771,0.51191,0.5132,0.58106,0.97805,0.6126,0.54179
6.5,1.76781,2.82477,1.3124,0.57273,0.93858,1.56436,0.53069,0.5724,0.5207,0.54201,0.66922,0.56325,0.55249,0.57595,0.53595,0.9296,0.57498,0.56121
6.6,1.81818,2.98139,1.31099,0.61487,0.96008,1.51698,0.49682,0.58045,0.50694,0.52655,0.67945,0.56666,0.55281,0.64887,0.54876,0.92568,0.54247,0.53245
6.7,1.78985,3.04743,1.3351,0.59062,1.04336,1.55792,0.51539,0.55349,0.47646,0.53651,0.68588,0.54625,0.51273,0.60927,0.53908,0.85315,0.51164,0.54672
6.8,1.94286,2.90522,1.38981,0.62044,1.04093,1.51355,0.51112,0.57851,0.49565,0.5482,0.65749,0.5786,0.53659,0.66091,0.5737,0.87651,0.54603,0.56156
6.9,1.91875,2.86222,1.39046,0.60289,1.06643,1.61758,0.52956,0.53355,0.49554,0.53049,0.714,0.57045,0.48667,0.65394,0.58074,0.80131,0.54328,0.5795
7.0,1.9096,2.8181,1.35598,0.62731,1.11213,1.52946,0.51164,0.54774,0.47639,0.50708,0.69612,0.59386,0.5268,0.64705,0.59401,0.82398,0.54497,0.57119
7.1,1.95439,2.87146,1.36596,0.61025,1.14779,1.57349,0.51789,0.5306,0.46946,0.58761,0.6672,0.57485,0.51704,0.6076,0.58867,0.77957,0.56372,0.58609
7.2,1.9954,2.9741,1.34327,0.6105,1.21766,1.57137,0.52432,0.54686,0.51932,0.54752,0.66308,0.59284,0.49831,0.65685,0.64615,0.86624,0.52087,0.59822
7.3,2.002,2.99328,1.41763,0.63341,1.15235,1.54799,0.53204,0.57926,0.50257,0.56165,0.6875,0.53539,0.54395,0.67515,0.68708,0.81584,0.58836,0.5916
7.4,1.91755,3.04777,1.47037,0.58491,1.2041,1.49923,0.50864,0.53185,0.46829,0.53653,0.68426,0.56035,0.53682,0.69776,0.66297,0.8079,0.58512,0.5751
7.5,1.99805,3.04533,1.46295,0.58728,1.28453,1.54966,0.51499,0.54844,0.43949,0.53507,0.67845,0.58891,0.49557,0.69691,0.65262,0.7828,0.53158,0.58211
7.6,1.9908,3.00053,1.45485,0.61601,1.3417,1.53641,0.53007,0.5842,0.4365,0.51894,0.69038,0.5886,0.52098,0.74023,0.69721,0.78092,0.51898,0.61065
7.7,1.99846,3.02204,1.58162,0.65529,1.31672,1.58259,0.49042,0.54707,0.46845,0.54734,0.66332,0.57943,0.52501,0.79668,0.66836,0.79501,0.57479,0.62173
7.8,1.97832,3.03139,1.58249,0.64397,1.32511,1.61521,0.46882,0.56617,0.44934,0.54323,0.67759,0.56291,0.51809,0.8523,0.70556,0.77253,0.58552,0.60714
7.9,2.0858,3.01811,1.54448,0.6237,1.37456,1.54764,0.46313,0.5848,0.45282,0.56017,0.6549,0.59026,0.55853,0.79597,0.7209,0.77875,0.55127,0.62183
8.0,2.07995,3.06762,1.57914,0.66662,1.39533,1.49793,0.47397,0.57325,0.48494,0.54521,0.72829,0.58398,0.53738,0.84624,0.75099,0.78337,0.54463,0.55773
8.1,2.08853,3.09635,1.57077,0.681,1.35799,1.53008,0.48085,0.58621,0.52614,0.52192,0.71009,0.53684,0.51033,0.82593,0.73328,0.81194,0.55036,0.57136
8.2,2.07037,3.18118,1.58382,0.71188,1.40763,1.41614,0.48058,0.61987,0.51379,0.52837,0.65651,0.56688,0.53539,0.89093,0.69182,0.83642,0.58602,0.59239
8.3,1.99267,3.08037,1.63129,0.73939,1.33953,1.41957,0.49567,0.59856,0.53459,0.5169,0.63504,0.59245,0.49725,0.84016,0.69679,0.77038,0.61167,0.60746
8.4,1.94922,3.03768,1.62542,0.74238,1.42245,1.48365,0.46395,0.54333,0.52814,0.54993,0.75772,0.56873,0.52269,0.88208,0.69484,0.77357,0.65753,0.60318
8.5,1.95674,2.95239,1.68352,0.70303,1.43069,1.44872,0.48305,0.5567,0.5317,0.50237,0.7892,0.55256,0.51662,0.8761,0.71916,0.77997,0.63502,0.60528
8.6,1.94849,2.91404,1.60059,0.79329,1.49138,1.4111,0.4851,0.55631,0.53728,0.51506,0.77937,0.49933,0.49695,0.92847,0.74208,0.80552,0.59392,0.60826
8.7,2.01866,2.82873,1.61656,0.8055,1.52024,1.40408,0.45362,0.54948,0.51015,0.49189,0.82929,0.51711,0.4782,0.86422,0.68078,0.83792,0.5693,0.57951
8.8,2.11423,2.85021,1.73203,0.80839,1.50751,1.34061,0.43784,0.61196,0.48455,0.45097,0.87745,0.48867,0.49732,0.91043,0.68285,0.85351,0.53866,0.56397
8.9,2.07143,2.85066,1.63262,0.84573,1.5187,1.30123,0.47586,0.61695,0.46827,0.46661,0.8023,0.50509,0.46224,0.89431,0.69318,0.82129,0.53729,0.55939
9.0,2.11166,2.8442,1.64364,0.87142,1.53,1.24408,0.4589,0.6057,0.47395,0.47032,0.91534,0.51814,0.48853,0.89409,0.67477,0.81861,0.56038,0.54702
9.1,2.05395,2.78622,1.71877,0.90816,1.56157,1.1945,0.4653,0.59572,0.52158,0.50621,0.87022,0.51715,0.52416,0.84296,0.69531,0.8446,0.5621,0.56634
9.2,2.06888,2.74121,1.79491,0.88046,1.50048,1.25159,0.50313,0.64043,0.517,0.48245,0.8799,0.4853,0.52585,0.79222,0.69303,0.7818,0.58864,0.58782
9.3,1.97503,2.7195,1.81283,0.97937,1.4113,1.29528,0.50724,0.58842,0.5297,0.51992,0.90088,0.50878,0.50731,0.78737,0.70202,0.72836,0.5625,0.56815
9.4,2.02491,2.75362,1.81859,0.9649,1.53011,1.26605,0.50547,0.59098,0.5256,0.5133,0.94663,0.44146,0.5287,0.84369,0.70141,0.84995,0.5694,0.57601
9.5,2.03061,2.65347,1.73557,1.04884,1.49744,1.23951,0.5069,0.58818,0.57957,0.53395,0.88741,0.45093,0.52529,0.85124,0.70311,0.86766,0.64397,0.57571
9.6,2.15812,2.82997,1.7281,0.9785,1.57549,1.15132,0.5131,0.61032,0.57697,0.51237,0.84372,0.45,0.54549,0.82198,0.76031,0.78263,0.62973,0.54975
9.7,2.10956,2.86598,1.70921,1.09994,1.51154,1.20151,0.49625,0.56786,0.57309,0.49728,0.85641,0.43979,0.51936,0.8554,0.74165,0.77597,0.68874,0.56193
9.8,2.14247,2.8914,1.68939,1.1644,1.55745,1.27739,0.50865,0.58053,0.60238,0.49385,0.79356,0.47427,0.52096,0.9273,0.81931,0.79535,0.67912,0.56426
9.9,2.15599,2.77989,1.70561,1.19694,1.58454,1.29831,0.47807,0.56467,0.60432,0.48545,0.78345,0.50173,0.50462,0.90763,0.76924,0.80264,0.68224,0.57163
10.0,2.09075,2.86249,1.7426,1.23575,1.54757,1.28293,0.46126,0.61499,0.60091,0.47666,0.82601,0.47613,0.50568,0.92267,0.71856,0.80609,0.69682,0.5602
10.1,2.18471,2.80309,1.75096,1.29617,1.50275,1.3037,0.43677,0.62075,0.59101,0.47742,0.84112,0.49746,0.50413,0.89931,0.66968,0.84285,0.70044,0.56775
10.2,2.24729,2.87811,1.81805,1.2135,1.59495,1.31471,0.45797,0.5855,0.55838,0.49267,0.81159,0.46748,0.47714,0.8636,0.69983,0.79451,0.69633,0.54943
10.3,2.22751,2.86798,1.85412,1.27923,1.51904,1.29307,0.43339,0.58084,0.5494,0.48838,0.80688,0.48105,0.50616,0.86318,0.69703,0.83434,0.63221,0.54454
10.4,2.31712,2.69263,1.85145,1.28954,1.52223,1.24004,0.4478,0.53841,0.54509,0.46814,0.89133,0.48798,0.51026,0.87179,0.66692,0.82984,0.65965,0.53997
10.5,2.19963,2.53377,1.79156,1.25748,1.45642,1.23664,0.43786,0.54843,0.54994,0.46541,0.91585,0.45407,0.46895,0.86283,0.68147,0.90389,0.63395,0.51649
10.6,2.24859,2.57189,1.77782,1.26089,1.43095,1.27848,0.43264,0.53608,0.5512,0.46465,0.85299,0.46547,0.44947,0.85804,0.67568,0.95236,0.64249,0.52625
10.7,2.27546,2.65289,1.71503,1.19787,1.46573,1.3287,0.43797,0.52144,0.56065,0.46394,0.9008,0.47212,0.43249,0.82148,0.69835,0.92922,0.61205,0.56609
10.8,2.29487,2.61306,1.71429,1.25915,1.43085,1.33595,0.45081,0.5074,0.56497,0.47016,0.9223,0.49235,0.45727,0.74965,0.69188,0.8941,0.61227,0.53003
10.9,2.1804,2.44363,1.7169,1.32524,1.46066,1.27707,0.45992,0.54343,0.55731,0.49064,0.97274,0.49481,0.45996,0.78189,0.66011,0.87115,0.61682,0.5474
11.0,2.23267,2.47514,1.71422,1.32649,1.35066,1.26807,0.45558,0.54034,0.6092,0.45879,0.94821,0.48214,0.45541,0.79781,0.65719,0.8793,0.59789,0.57482
11.1,2.14429,2.4536,1.68943,1.28585,1.41177,1.32554,0.44153,0.51818,0.58424,0.47752,0.94247,0.47234,0.48939,0.75005,0.58535,0.84167,0.5973,0.55071
11.2,2.19475,2.474,1.57965,1.28269,1.47802,1.35939,0.4496,0.49967,0.56275,0.49675,0.91902,0.48473,0.4928,0.77386,0.58497,0.85873,0.58069,0.54967
11.3,2.16987,2.50397,1.69498,1.31317,1.46868,1.38903,0.45053,0.50772,0.59343,0.4867,0.87525,0.47106,0.48547,0.76321,0.61126,0.87757,0.59073,0.52682
11.4,2.13066,2.59651,1.69897,1.3588,1.5331,1.36362,0.45301,0.51266,0.63578,0.50902,0.93433,0.50971,0.49903,0.73311,0.71786,0.89136,0.63129,0.52811
11.5,2.11422,2.55448,1.74748,1.35264,1.57264,1.37747,0.46825,0.53315,0.62089,0.47306,0.94073,0.51402,0.46348,0.70866,0.66499,0.83676,0.61445,0.55224
11.6,2.16369,2.53717,1.74541,1.40331,1.60004,1.31879,0.47311,0.50716,0.60276,0.51094,0.92147,0.45251,0.50239,0.73874,0.69517,0.80668,0.59807,0.52732
11.7,2.16548,2.58085,1.76409,1.38416,1.61831,1.31207,0.4363,0.50755,0.5755,0.51487,0.9412,0.48083,0.51036,0.703,0.70994,0.87647,0.5862,0.56594
11.8,2.16396,2.56547,1.84372,1.41056,1.53649,1.32873,0.44564,0.49792,0.59497,0.4838,1.018,0.44408,0.53325,0.86985,0.68899,0.84869,0.60788,0.53888
11.9,2.19818,2.58835,1.74933,1.34783,1.53362,1.30965,0.44745,0.52104,0.58626,0.47965,1.13814,0.49123,0.51567,0.85921,0.65961,0.84905,0.6696,0.54456
12.0,2.16657,2.5675,1.77864,1.37514,1.52834,1.33937,0.42459,0.54984,0.5779,0.5094,1.06587,0.47623,0.4825,0.80885,0.64216,0.77502,0.65502,0.57154
12.1,2.04605,2.64407,1.85567,1.32386,1.66294,1.44274,0.44122,0.48443,0.64298,0.5163,0.97245,0.46845,0.50117,0.74276,0.69084,0.78113,0.65112,0.54178
12.2,2.01021,2.73761,1.81867,1.34677,1.70498,1.33992,0.48858,0.52686,0.67502,0.48918,1.00246,0.52382,0.51359,0.68801,0.64771,0.80262,0.64766,0.55593
12.3,2.22287,2.74988,1.79892,1.355,1.68064,1.28211,0.45454,0.49438,0.65166,0.51922,0.94982,0.52404,0.48001,0.71407,0.63931,0.77626,0.6369,0.55232
12.4,2.16169,2.64226,1.7218,1.30766,1.60691,1.24189,0.4505,0.4743,0.67525,0.47788,0.88173,0.47625,0.54192,0.75031,0.67763,0.75295,0.61116,0.59134
12.5,2.14176,2.78562,1.62114,1.29746,1.58382,1.29011,0.47134,0.5154,0.56898,0.50807,0.84096,0.47297,0.51899,0.75719,0.65537,0.80792,0.57855,0.5444
12.6,2.17363,2.84125,1.6561,1.29645,1.57606,1.29606,0.445,0.48762,0.57517,0.5298,0.80157,0.44562,0.53238,0.77496,0.67195,0.76432,0.55965,0.56332
12.7,2.06854,2.85442,1.67599,1.30566,1.55073,1.27911,0.47744,0.48718,0.57654,0.51754,0.87414,0.46988,0.52909,0.79661,0.66977,0.79569,0.59026,0.5379
12.8,2.16263,2.80306,1.71313,1.2734,1.55603,1.3335,0.46924,0.49633,0.58864,0.52402,0.90451,0.48675,0.57059,0.78424,0.69619,0.76347,0.55566,0.54172
12.9,2.15914,2.83706,1.67205,1.29781,1.55901,1.33943,0.44456,0.49458,0.58633,0.53056,0.89571,0.45245,0.56091,0.87262,0.72517,0.686,0.56624,0.50644
13.0,2.16856,2.75044,1.70184,1.27834,1.52903,1.37651,0.43694,0.5226,0.5812,0.51832,0.85469,0.46946,0.56625,0.87471,0.69828,0.74271,0.58641,0.48818
13.1,2.20495,2.76806,1.70393,1.34418,1.52499,1.41482,0.46305,0.53058,0.56121,0.50869,0.88595,0.46201,0.56338,0.84376,0.66974,0.64636,0.5839,0.54523
13.2,2.29308,2.76335,1.6996,1.4038,1.53384,1.3335,0.44158,0.50893,0.55995,0.48119,0.83034,0.47759,0.57749,0.84834,0.69937,0.66438,0.60681,0.53008
13.3,2.26373,2.69497,1.69196,1.4092,1.51577,1.28037,0.43415,0.508,0.5537,0.52735,0.8651,0.46834,0.55569,0.83728,0.67241,0.71899,0.57575,0.57322
13.4,2.26787,2.62984,1.72464,1.36132,1.49771,1.28809,0.43978,0.48564,0.55394,0.51176,0.85304,0.46648,0.56294,0.83997,0.66861,0.70216,0.58823,0.53591
13.5,2.25519,2.61063,1.68922,1.33484,1.5625,1.30332,0.44887,0.48892,0.58296,0.53603,0.86463,0.49826,0.54507,0.81038,0.67611,0.72539,0.62688,0.57949
13.6,2.24524,2.59095,1.74958,1.33925,1.50255,1.32887,0.45539,0.48386,0.59764,0.51253,0.81509,0.48826,0.52916,0.71822,0.62423,0.76218,0.64608,0.54753
13.7,2.21374,2.65211,1.7575,1.37128,1.58731,1.26336,0.44348,0.51653,0.60089,0.5108,0.81082,0.50615,0.52574,0.7803,0.65278,0.81988,0.66351,0.55391
13.8,2.27481,2.6053,1.78187,1.43906,1.58626,1.34841,0.45076,0.51211,0.53959,0.52816,0.80516,0.48704,0.5217,0.79538,0.62382,0.76971,0.65359,0.55417
13.9,2.24077,2.53727,1.73237,1.42475,1.50441,1.35642,0.44432,0.50734,0.56476,0.51582,0.74804,0.4505,0.52167,0.80258,0.66708,0.81624,0.63379,0.55226
14.0,2.18497,2.60701,1.69075,1.44121,1.51197,1.3252,0.46259,0.49658,0.55797,0.50842,0.77282,0.44638,0.547,0.78855,0.65172,0.79116,0.63986,0.56441
14.1,2.16961,2.57714,1.80081,1.37046,1.48349,1.29176,0.45314,0.49338,0.56178,0.53903,0.82544,0.44905,0.53516,0.7251,0.65014,0.78047,0.65596,0.52967
14.2,2.08587,2.43093,1.78628,1.44037,1.45548,1.31083,0.4334,0.4902,0.56043,0.52098,0.85187,0.47883,0.53264,0.80974,0.63528,0.8231,0.68958,0.56291
14.3,2.06088,2.4024,1.78104,1.44232,1.44268,1.39718,0.43196,0.49547,0.53046,0.51536,0.85407,0.48526,0.5459,0.81371,0.62418,0.75372,0.67722,0.542
14.4,2.01848,2.37199,1.82294,1.50728,1.47581,1.41156,0.44041,0.50067,0.57601,0.52521,0.84985,0.47904,0.53629,0.82114,0.67537,0.79774,0.65332,0.6074
14.5,2.13182,2.34453,1.73191,1.50321,1.49478,1.36135,0.43338,0.51078,0.52733,0.50821,0.85736,0.49782,0.54212,0.86452,0.60964,0.76059,0.66353,0.60283
