time,ph1_1,ph1_2,ph1_3,,,ph3_1,ph3_2,ph3_3,,,ph5_1,ph5_2,ph5_3,,,ph7_1,ph7_2,ph7_3,,,ph9_1,ph9_2,ph9_3,,,ph11_1,ph11_2,ph11_3
2.9,1746.546,1690.082,1732.343,,,1652.492,1691.592,1701.46,,,1572.707,1595.736,1588.693,,,1603.264,1619.642,1585.109,,,1603.333,1596.401,1589.921,,,1674.823,1693.686,1686.177
3,1748.658,1694.194,1733.078,,,1655.849,1696.483,1702.212,,,1587.723,1596.091,1582.144,,,1589.53,1611.102,1573.674,,,1603.192,1589.238,1601.581,,,1670.613,1688.456,1680.958
3.1,1742.414,1694.111,1731.26,,,1644.726,1702.526,1692.906,,,1590.174,1607.332,1571.28,,,1597.092,1616.633,1585.276,,,1598.774,1580.723,1607.439,,,1664.267,1673.853,1681.349
3.2,1739.408,1681.004,1737.378,,,1642.619,1700.154,1685.374,,,1598.317,1599.886,1584.958,,,1605.688,1622.511,1586.632,,,1604.486,1597.172,1599.207,,,1658.654,1680.435,1674.331
3.3,1737.895,1686.668,1734.97,,,1640.678,1702.748,1690.21,,,1606.529,1594.572,1593.379,,,1599.301,1624.518,1598.056,,,1603.224,1581.743,1614.233,,,1650.764,1680.339,1686.202
3.4,1742.273,1695.843,1732.367,,,1649.327,1705.415,1678.611,,,1589.724,1579.307,1578.192,,,1599.77,1629.197,1608.039,,,1602.947,1593.556,1611.062,,,1663.682,1686.324,1678.433
3.5,1745.009,1700.371,1728.251,,,1632.525,1688.83,1675.842,,,1599.686,1599.031,1567.376,,,1596.766,1632.312,1618.023,,,1600.289,1594.15,1620.34,,,1661.675,1688.026,1675.603
3.6,1736.645,1708.305,1734.73,,,1640.492,1680.116,1678.705,,,1592.674,1596.075,1581.792,,,1609.517,1628.923,1597.475,,,1594.256,1594.115,1614.655,,,1672.661,1681.589,1679.054
3.7,1741.266,1705.9,1728.146,,,1634.083,1683.456,1683.413,,,1593.037,1590.914,1580.718,,,1611.999,1642.302,1589.316,,,1584.212,1589.309,1608.868,,,1674.084,1679.844,1676.36
3.8,1735.79,1704.814,1722.005,,,1642.89,1680.699,1669.218,,,1596.513,1586.739,1583.825,,,1605.062,1628.381,1591.549,,,1591.202,1591.597,1607.426,,,1670.81,1683.945,1658.319
3.9,1738.854,1695.133,1731.081,,,1646.219,1671.096,1670.484,,,1600.425,1586.608,1587.017,,,1602.774,1635.781,1591.519,,,1596.025,1587.861,1599.166,,,1663.957,1683.128,1673.098
4,1737.612,1701.708,1748.084,,,1632.702,1676.205,1671.762,,,1593.471,1581.875,1592.583,,,1594.66,1628.492,1582.432,,,1591.212,1598.694,1598.354,,,1667.907,1687.243,1664.718
4.1,1744.512,1698.37,1746.262,,,1632.096,1680.417,1672.206,,,1593.87,1595.659,1583.693,,,1588.702,1629.453,1595.894,,,1595.656,1595.966,1599.253,,,1654.155,1672.713,1662.396
4.2,1734.741,1697.998,1732.31,,,1637.397,1681.433,1677.982,,,1596.121,1591.032,1578.426,,,1596.678,1638.374,1588.902,,,1595.376,1584.016,1601.273,,,1662.035,1673.83,1676.564
4.3,1738.325,1680.981,1741.322,,,1631.542,1690.716,1676.214,,,1611.762,1592.022,1593.522,,,1601.733,1639.203,1590.179,,,1589.643,1593.339,1607.626,,,1669.224,1660.345,1663.651
4.4,1728.727,1685.304,1752.659,,,1638.196,1687.657,1662.417,,,1602.519,1588.662,1583.711,,,1597.956,1645.959,1584.637,,,1584.703,1599.659,1614.528,,,1674.131,1665.402,1668.929
4.5,1734.151,1681.605,1740.476,,,1633.174,1683.31,1669.604,,,1599.458,1577.537,1583.647,,,1598.508,1639.355,1585.777,,,1594.772,1594.889,1615.581,,,1659.489,1661.625,1666.114
4.6,1720.85,1689.049,1735.592,,,1647.663,1680.941,1679.027,,,1603.798,1581.837,1568.966,,,1599.238,1640.775,1593.792,,,1589.241,1604.135,1606.768,,,1664.991,1649.526,1665.277
4.7,1734.078,1680.516,1740.047,,,1633.37,1678.734,1673.424,,,1601.335,1569.857,1585.281,,,1619.343,1646.248,1584.711,,,1588.516,1606.973,1603.138,,,1665.744,1657.625,1666.76
4.8,1732.061,1674.767,1737.256,,,1646.341,1679.784,1661.765,,,1607.188,1577.735,1583.297,,,1611.122,1649.295,1583.137,,,1587.895,1602.399,1599.828,,,1664.845,1657.099,1658.155
4.9,1724.166,1673.756,1739.893,,,1641.597,1685.545,1670.006,,,1612.986,1568.853,1584.218,,,1598.9,1649.904,1583.18,,,1596.844,1608.949,1606.556,,,1656.917,1661.669,1667.681
5,1732.956,1687.51,1735.707,,,1643.312,1668.956,1674.658,,,1604.236,1568.129,1584.522,,,1607.562,1644.68,1577.883,,,1606.493,1613.972,1607.146,,,1664.027,1652.718,1653.67
5.1,1725.14,1680.492,1737.537,,,1634.736,1666.084,1691.568,,,1622.494,1555.273,1578.316,,,1600.558,1651.532,1584.451,,,1602.21,1610.702,1606.89,,,1658.617,1648.121,1654.764
5.2,1729.879,1683.008,1741.953,,,1627.27,1668.802,1672.609,,,1621.109,1570.12,1575.871,,,1605.805,1638.164,1577.667,,,1606.047,1617.64,1600.854,,,1651.167,1663.899,1661.259
5.3,1727.162,1675.143,1732.609,,,1640.217,1659.564,1665.029,,,1611.582,1568.928,1570.39,,,1598.029,1630.496,1593.52,,,1594.366,1612.859,1603.144,,,1655.151,1660.146,1671.393
5.4,1733.877,1688.917,1742.684,,,1635.686,1666.676,1654.677,,,1613.115,1567.993,1571.421,,,1605.943,1628.357,1587.655,,,1595.261,1608.096,1614.535,,,1647.404,1660.349,1672.989
5.5,1735.272,1671.721,1736.045,,,1645.707,1669.795,1664.097,,,1602.319,1558.312,1566.174,,,1594.133,1634.471,1599.621,,,1601.246,1609.812,1621.484,,,1657.588,1669.054,1670.265
5.6,1739.597,1669.542,1738.253,,,1641.469,1671.204,1663.888,,,1597.917,1565.178,1580.09,,,1602.828,1639.177,1591.755,,,1603.133,1607.551,1600.896,,,1662.824,1676.586,1672.981
5.7,1725.654,1674.994,1742.366,,,1635.652,1663.736,1662.468,,,1599.694,1565.983,1575.069,,,1596.507,1644.68,1594.487,,,1613.692,1602.834,1599.804,,,1666.445,1686.041,1668.213
5.8,1725.39,1672.588,1745.012,,,1640.459,1671.252,1658.583,,,1601.837,1573.627,1566.672,,,1595.586,1623.884,1601.046,,,1623.35,1606.167,1599.311,,,1662.537,1673.324,1657.758
5.9,1723.408,1675.291,1744.707,,,1635.723,1683.756,1663.665,,,1598.628,1583.228,1570.37,,,1604.129,1635.68,1588.016,,,1606.82,1612.385,1595.213,,,1654.978,1686.636,1659.855
6,1723.395,1674.659,1742.286,,,1635.299,1678.491,1663.851,,,1601.289,1572.175,1555.969,,,1604.062,1637.643,1600.911,,,1617.176,1611.392,1601.08,,,1656.619,1681.823,1655.744
6.1,1716.785,1664.079,1744.815,,,1635.27,1677.196,1662.088,,,1592.15,1568.231,1571.415,,,1586.401,1638.981,1603.682,,,1607.686,1612.187,1604.87,,,1656.994,1673.826,1652.895
6.2,1712.78,1669.77,1727.706,,,1635.882,1679.947,1656.682,,,1593.299,1573.052,1576.747,,,1596.14,1621.598,1607.695,,,1611.588,1605.858,1598.033,,,1657.791,1676.868,1652.114
6.3,1716.669,1674.179,1734.105,,,1635.499,1665.796,1655.275,,,1595.576,1573.691,1570.184,,,1589.887,1642.498,1604.087,,,1607.487,1592.261,1603.361,,,1654.184,1688.7,1660.951
6.4,1729.274,1672.447,1733.234,,,1621.472,1674.874,1654.757,,,1599.626,1564.225,1573.428,,,1594.712,1624.493,1605.484,,,1615.134,1602.392,1586.83,,,1653.636,1686.507,1663.231
6.5,1724.746,1675.348,1727.95,,,1629.925,1689.557,1658.413,,,1600.978,1572.273,1575.59,,,1588.466,1617.137,1599.365,,,1611.671,1604.363,1593.921,,,1651.683,1670.452,1651.069
6.6,1727.651,1683.141,1725.633,,,1620.757,1676.169,1662.186,,,1605.967,1561.969,1579.456,,,1594.577,1606.183,1608.956,,,1611.429,1615.427,1595.257,,,1663.324,1677.183,1653.485
6.7,1728.007,1668.014,1731.229,,,1626.38,1690.216,1654.124,,,1598.396,1565.473,1578.829,,,1603.165,1615.504,1602.138,,,1624.156,1615.346,1594.203,,,1661.944,1675.989,1649.177
6.8,1730.281,1666.643,1726.653,,,1630.116,1680.975,1657.528,,,1589.881,1564.365,1573.369,,,1600.113,1622.799,1610.556,,,1617.92,1609.529,1590.049,,,1657.357,1678.462,1653.919
6.9,1727.258,1672.886,1729.171,,,1635.77,1688.563,1661.659,,,1583.971,1564.414,1567.056,,,1607.678,1613.138,1600.752,,,1624.806,1614.002,1600.506,,,1657.509,1673.504,1648.395
7,1722.098,1679.364,1740.357,,,1633.464,1680.439,1655.349,,,1582.33,1574.723,1551.514,,,1602.216,1621.676,1600.005,,,1614.674,1616.781,1586.442,,,1654.275,1673.153,1654.926
7.1,1728.3,1681.762,1733.261,,,1631.098,1686.782,1651.563,,,1587.94,1565.343,1561.486,,,1602.121,1620.81,1589.964,,,1604.983,1614.97,1582.184,,,1666.558,1678.539,1658.189
7.2,1710.748,1688.315,1716.615,,,1636.875,1693.772,1665.53,,,1583.423,1569.796,1571.079,,,1591.802,1623.228,1595.836,,,1610.49,1616.716,1581.567,,,1659.943,1674.133,1655.857
7.3,1721.114,1682.377,1735.147,,,1620.956,1689.9,1659.079,,,1578.135,1566.308,1561.895,,,1578.895,1630.762,1596.404,,,1592.756,1614.195,1585.959,,,1656.3,1677.487,1651.288
7.4,1727.037,1695.822,1727.201,,,1631.813,1690.082,1663.246,,,1591.311,1565.577,1583.006,,,1581.75,1628.223,1605.979,,,1601.823,1607.541,1585.401,,,1659.795,1661.246,1667.078
7.5,1719.287,1695.463,1736.615,,,1630.935,1695.741,1654.292,,,1593.769,1541.361,1568.155,,,1577.804,1624.04,1604.436,,,1604.722,1604.495,1597.798,,,1650.168,1665.767,1664.911
7.6,1727.233,1686.564,1727.066,,,1624.572,1693.493,1651.942,,,1592.241,1559.856,1548.282,,,1582.255,1627.017,1603.908,,,1606.117,1604.755,1588.061,,,1671.603,1655.769,1670.726
7.7,1715.539,1679.853,1730.732,,,1630.371,1694.099,1658.017,,,1591.755,1556.885,1558.732,,,1583.208,1620.625,1606.815,,,1601.056,1602.511,1595.068,,,1652.382,1659.513,1667.094
7.8,1707.735,1674.9,1731.993,,,1623.422,1695.609,1660.621,,,1589.937,1551.752,1557.533,,,1583.084,1621.051,1595.187,,,1597.418,1595.572,1587.759,,,1649.96,1674.326,1663.463
7.9,1713.318,1684.752,1724.575,,,1631.91,1686.877,1657.964,,,1597.397,1542.259,1560.594,,,1578.976,1624.222,1614.202,,,1594.222,1598.39,1582.682,,,1666.955,1672.181,1655.908
8,1718.446,1678.275,1711.845,,,1631.832,1677.027,1652.514,,,1585.248,1549.377,1570.803,,,1582.271,1621.962,1603.652,,,1606.433,1599.998,1595.541,,,1657.647,1665.354,1666.779
8.1,1705.92,1675.918,1720.118,,,1636.761,1683.608,1647.973,,,1586.142,1550.596,1561.063,,,1592.264,1640.148,1601.89,,,1598.005,1596.299,1587.837,,,1660.448,1662.677,1659.597
8.2,1705.82,1665.751,1718.765,,,1625.283,1677.224,1645.369,,,1593.256,1546.741,1570.303,,,1593.504,1616.361,1602.22,,,1598.092,1605.096,1588.517,,,1655.114,1664.645,1650.951
8.3,1712.651,1679.197,1725.532,,,1637.761,1677.358,1651.714,,,1570.733,1556.323,1550.49,,,1593.938,1622.61,1602.031,,,1591.37,1597.933,1582.659,,,1662.575,1664.582,1642.162
8.4,1707.893,1677.398,1729.13,,,1643.937,1689.52,1652.744,,,1583.204,1554.663,1573,,,1603.636,1618.098,1591.225,,,1606.91,1595.881,1575.818,,,1660.805,1668.878,1663.084
8.5,1718.984,1680.099,1724.424,,,1652.02,1688.863,1651.088,,,1580.49,1557.587,1562.074,,,1612.458,1614.636,1590.673,,,1610.063,1597.94,1578.876,,,1662.126,1681.558,1658.631
8.6,1710.205,1665.904,1732.212,,,1649.115,1695.938,1658.352,,,1572.24,1569.278,1561.479,,,1580.401,1613.638,1602.963,,,1604.324,1600.205,1585.811,,,1670.919,1664.407,1660.946
8.7,1703.97,1670.912,1722.247,,,1640.931,1700.634,1644.98,,,1575.702,1559.733,1567.272,,,1586.332,1612.836,1604.759,,,1601.926,1594.698,1581.055,,,1654.083,1664.229,1650.803
8.8,1714.554,1668.091,1731.501,,,1643.832,1675.57,1650.356,,,1577.994,1566.468,1558.708,,,1588.453,1607.82,1601.896,,,1601.547,1593.408,1595.809,,,1666.85,1660.89,1675.086
8.9,1707.117,1674,1737.054,,,1630.771,1682.678,1644.682,,,1575.094,1554.618,1568.289,,,1590.286,1616.388,1597.075,,,1605.503,1602.79,1587.449,,,1668.892,1669.952,1670.297
9,1707.482,1673.734,1732.177,,,1636.809,1678.074,1641.86,,,1574.922,1573.788,1571.816,,,1584.899,1616.045,1603.486,,,1597.617,1593.419,1595.527,,,1677.856,1664.198,1666.403
9.1,1703.844,1674.192,1728.188,,,1630.878,1686.489,1643.761,,,1572.546,1561.718,1571.287,,,1586.808,1613.716,1598.67,,,1604.804,1593.889,1586.191,,,1668.498,1668.891,1661.646
9.2,1707.702,1678.71,1725.936,,,1626.018,1684.678,1641.765,,,1579.094,1563.958,1585.921,,,1584.285,1606.108,1593.067,,,1612.774,1603.109,1589.137,,,1660.973,1661.251,1664.992
9.3,1693.171,1653.412,1723.971,,,1621.56,1687.198,1640.769,,,1571.133,1554.711,1569.768,,,1592.543,1610.505,1582.478,,,1613.798,1608.032,1585.87,,,1658.118,1670.988,1656.1
