time,ph1_1,ph1_2,ph1_3,ph3_1,ph3_2,ph3_3,ph5_1,ph5_2,ph5_3,ph7_1,ph7_2,ph7_3,ph9_1,ph9_2,ph9_3,ph11_1,ph11_2,ph11_3
1.9,0.85143,0.65381,0.73481,0.59415,0.59319,1.00757,0.31082,0.3513,0.34496,0.46072,0.34955,0.35305,0.34506,0.34197,0.30671,0.68086,0.60939,0.48565
2.0,0.84674,0.64299,0.79646,0.6273,0.62612,0.98268,0.339,0.35109,0.35109,0.47473,0.35688,0.3472,0.3252,0.36182,0.31757,0.70619,0.58718,0.52709
2.1,0.88483,0.65816,0.79563,0.67429,0.6389,0.98902,0.33479,0.32753,0.34515,0.49525,0.35039,0.34849,0.3343,0.34721,0.317,0.70369,0.61207,0.52575
2.2,0.89337,0.73366,0.81565,0.65612,0.70495,1.00354,0.32875,0.33247,0.35729,0.50032,0.34648,0.32709,0.3216,0.36958,0.33975,0.68626,0.63187,0.57336
2.3,0.84891,0.76612,0.74711,0.71645,0.71648,0.98799,0.34943,0.34332,0.3518,0.48891,0.32645,0.3057,0.32416,0.38004,0.31733,0.68705,0.63489,0.56236
2.4,0.91407,0.77015,0.76827,0.63587,0.68346,0.99854,0.35707,0.35226,0.37483,0.53933,0.34504,0.30784,0.33355,0.39869,0.31228,0.63181,0.61991,0.59965
2.5,0.90569,0.81818,0.80075,0.68045,0.71762,1.08709,0.38348,0.32648,0.35572,0.513,0.32152,0.3172,0.35575,0.37581,0.35062,0.69798,0.63351,0.65299
2.6,0.89589,0.80328,0.75502,0.64849,0.69206,1.11308,0.3656,0.34839,0.36969,0.50473,0.33632,0.33763,0.31372,0.39589,0.3509,0.72453,0.63591,0.64655
2.7,0.88398,0.83409,0.81155,0.62283,0.77095,1.17216,0.36782,0.33179,0.37653,0.51333,0.32359,0.31171,0.30027,0.40073,0.35465,0.67161,0.64892,0.65418
2.8,0.8769,0.83571,0.83109,0.61499,0.84541,1.10676,0.37661,0.32997,0.3864,0.51061,0.34042,0.30255,0.28469,0.40324,0.35857,0.63482,0.69244,0.6297
2.9,0.86144,0.80546,0.83008,0.61366,0.816,1.14219,0.38587,0.33667,0.38298,0.51084,0.31037,0.32027,0.31163,0.41554,0.35254,0.57261,0.66905,0.65933
3.0,0.88202,0.81995,0.85169,0.66466,0.84305,1.11047,0.37252,0.31938,0.41856,0.52228,0.35219,0.32059,0.3065,0.40278,0.34893,0.59407,0.64349,0.67423
3.1,0.86167,0.83904,0.9159,0.66486,0.80536,1.12664,0.39833,0.33002,0.41694,0.53398,0.33005,0.32832,0.30541,0.36791,0.35137,0.54508,0.6087,0.69239
3.2,0.80138,0.87145,0.96374,0.66266,0.84139,1.06341,0.38866,0.32347,0.48106,0.53445,0.3419,0.32446,0.30699,0.36627,0.36355,0.58931,0.62141,0.65803
3.3,0.78976,0.8621,0.97074,0.61414,0.82867,1.10545,0.36434,0.3218,0.43993,0.49965,0.30059,0.33715,0.30645,0.41084,0.35355,0.60285,0.58954,0.68325
3.4,0.85382,0.87214,0.98144,0.65158,0.79336,1.15959,0.38026,0.30987,0.46466,0.49929,0.32302,0.36216,0.31364,0.41596,0.41051,0.58034,0.61248,0.67821
3.5,0.84248,0.86268,0.92964,0.64391,0.82131,1.10867,0.39113,0.31139,0.46791,0.50524,0.32485,0.34806,0.30795,0.41661,0.40074,0.56815,0.60144,0.69107
3.6,0.86425,0.82397,0.93662,0.66192,0.79955,1.04948,0.38543,0.33153,0.42428,0.49884,0.32629,0.34218,0.31764,0.38649,0.37841,0.57605,0.61389,0.729
3.7,0.85954,0.90851,0.96967,0.73993,0.7926,1.00825,0.41699,0.31872,0.43782,0.5223,0.33007,0.33755,0.29927,0.41733,0.36074,0.59053,0.65241,0.72627
3.8,0.9344,0.88461,0.99604,0.75526,0.80216,1.04987,0.40974,0.32028,0.49501,0.50895,0.33905,0.33326,0.30704,0.40979,0.3695,0.64582,0.68625,0.77136
3.9,0.90963,0.85951,1.01383,0.78495,0.79787,1.06111,0.41766,0.31522,0.47804,0.50607,0.31785,0.3206,0.33173,0.40411,0.34499,0.63086,0.64597,0.73269
4.0,0.99038,0.89383,1.03696,0.79331,0.80309,1.09703,0.42831,0.3131,0.45683,0.50934,0.33492,0.32483,0.33545,0.40334,0.34668,0.67497,0.66835,0.72139
4.1,0.99908,0.91034,1.0075,0.80137,0.79606,1.09984,0.40896,0.30821,0.43386,0.49813,0.3423,0.34784,0.31245,0.41094,0.35295,0.69234,0.67576,0.66938
4.2,1.01796,0.9532,1.07593,0.82229,0.8452,1.17788,0.40412,0.31502,0.45862,0.51152,0.31012,0.35442,0.31041,0.39859,0.38831,0.69702,0.642,0.7311
4.3,1.02039,0.92925,1.06846,0.81186,0.85817,1.2398,0.40772,0.30408,0.45055,0.52076,0.33075,0.35405,0.33377,0.41556,0.4104,0.66225,0.63279,0.70062
4.4,1.02412,0.92045,1.12846,0.82499,0.87094,1.18342,0.42712,0.32829,0.42231,0.52058,0.35095,0.3697,0.32753,0.43965,0.44259,0.63726,0.60409,0.70217
4.5,1.05414,0.94975,1.17108,0.83031,0.83518,1.20302,0.42356,0.34427,0.4497,0.515,0.3919,0.37531,0.34273,0.45659,0.43258,0.64732,0.58828,0.73236
4.6,1.03437,0.90441,1.1497,0.85058,0.84938,1.20444,0.40227,0.33429,0.45323,0.50775,0.36116,0.36846,0.32487,0.4603,0.42722,0.69833,0.61555,0.72663
4.7,1.07787,0.81505,1.17758,0.87959,0.82212,1.15636,0.43648,0.33433,0.43285,0.53922,0.39216,0.36521,0.35214,0.41796,0.40759,0.71314,0.65621,0.69749
4.8,1.05813,0.86144,1.19946,0.89503,0.85122,1.1547,0.44117,0.33016,0.43383,0.51675,0.39055,0.37809,0.3399,0.4185,0.3957,0.75565,0.67123,0.70408
4.9,1.07634,0.87936,1.17715,0.89656,0.93484,1.22638,0.4252,0.35382,0.41612,0.52077,0.41167,0.34897,0.32753,0.40662,0.39846,0.70158,0.66206,0.74151
5.0,1.05269,0.89318,1.18468,0.87251,0.93065,1.15342,0.44622,0.32115,0.43067,0.51206,0.43171,0.35194,0.33651,0.39983,0.41538,0.72089,0.67126,0.7746
5.1,1.0839,0.87914,1.2351,0.92238,0.91771,1.16451,0.45388,0.34305,0.38865,0.5135,0.42848,0.35088,0.3239,0.41443,0.46171,0.63861,0.65586,0.74055
5.2,1.11194,0.87362,1.25895,0.90968,0.98054,1.12203,0.41845,0.34773,0.39484,0.52126,0.40877,0.35216,0.32141,0.41266,0.4507,0.67136,0.66981,0.73595
5.3,1.11402,0.91314,1.30194,0.90482,1.04566,1.10163,0.40883,0.3259,0.41464,0.52475,0.46258,0.36021,0.33359,0.41862,0.45999,0.65852,0.68547,0.70766
5.4,1.18192,0.93714,1.30978,0.92281,1.05135,1.08403,0.42272,0.33191,0.39369,0.53657,0.44917,0.37022,0.35431,0.39052,0.44189,0.68494,0.65931,0.69211
5.5,1.18956,0.94645,1.26149,0.89815,1.08193,1.05704,0.40623,0.35183,0.42001,0.51997,0.43479,0.37317,0.39024,0.38655,0.45063,0.65525,0.62427,0.70393
5.6,1.17855,1.00148,1.24178,0.8906,1.08047,1.0995,0.40284,0.36552,0.41312,0.49685,0.45669,0.38595,0.38866,0.38388,0.42625,0.64355,0.63655,0.73835
5.7,1.2123,1.01571,1.25015,0.86379,1.1389,1.13531,0.41122,0.35273,0.42112,0.50641,0.42719,0.35348,0.36933,0.38623,0.44944,0.66881,0.63145,0.72636
5.8,1.22644,1.01177,1.30228,0.82775,1.17859,1.13337,0.42042,0.39357,0.40864,0.54645,0.42837,0.38524,0.35847,0.37692,0.45382,0.62678,0.63326,0.69128
5.9,1.21781,1.09832,1.32428,0.76238,1.14042,1.19354,0.41439,0.39184,0.40236,0.51284,0.43484,0.41528,0.36697,0.37349,0.38114,0.65119,0.60415,0.70784
6.0,1.19522,1.05338,1.26046,0.75318,1.16804,1.19424,0.42027,0.38878,0.39468,0.53378,0.40114,0.38378,0.36327,0.39077,0.41875,0.64358,0.57958,0.70509
6.1,1.21078,1.04013,1.28983,0.73827,1.12699,1.18473,0.42847,0.39841,0.40642,0.51963,0.38683,0.3967,0.34683,0.40952,0.40283,0.66335,0.56092,0.7384
6.2,1.22485,0.96559,1.26372,0.72722,1.16874,1.20495,0.45433,0.37015,0.39536,0.51619,0.39425,0.3999,0.3573,0.38568,0.38619,0.66824,0.55762,0.7743
6.3,1.21705,0.97323,1.31477,0.64908,1.1468,1.15739,0.4296,0.39336,0.41478,0.49476,0.3823,0.37081,0.36014,0.38867,0.37338,0.66547,0.54903,0.71414
6.4,1.16349,0.9915,1.2629,0.74062,1.11837,1.23575,0.41772,0.39503,0.41118,0.49231,0.40624,0.37015,0.37537,0.38151,0.37772,0.71097,0.53355,0.73352
6.5,1.16414,0.96232,1.29545,0.72699,1.17806,1.26031,0.40679,0.37509,0.3887,0.51903,0.39751,0.3545,0.37048,0.41121,0.38537,0.72144,0.54696,0.71237
6.6,1.17278,1.02783,1.31147,0.75533,1.20392,1.25838,0.37701,0.39909,0.40835,0.50201,0.39362,0.38185,0.35375,0.39453,0.39365,0.72703,0.54032,0.73733
6.7,1.20815,1.03334,1.33378,0.73149,1.23721,1.22323,0.391,0.38637,0.37877,0.50717,0.39269,0.37314,0.34385,0.39814,0.38684,0.72162,0.5443,0.78854
6.8,1.16343,1.02422,1.27156,0.79876,1.17857,1.20656,0.37892,0.37699,0.38131,0.51176,0.41276,0.36958,0.36919,0.42179,0.38786,0.78347,0.56167,0.77746
6.9,1.19429,0.96548,1.32822,0.79388,1.23026,1.13997,0.38019,0.40089,0.38774,0.53288,0.42389,0.37017,0.38098,0.39888,0.40289,0.80536,0.55534,0.81349
7.0,1.1763,0.91751,1.34515,0.79003,1.2389,1.13749,0.37622,0.45615,0.39281,0.51851,0.41681,0.36302,0.41445,0.42061,0.39254,0.79738,0.57342,0.8173
7.1,1.13219,0.93483,1.31412,0.73595,1.24208,1.11432,0.38688,0.43373,0.40884,0.5104,0.40245,0.36082,0.40598,0.4262,0.42067,0.81693,0.54039,0.80049
7.2,1.0966,0.92308,1.3225,0.77431,1.27469,1.08854,0.37923,0.43653,0.39247,0.5128,0.42133,0.39013,0.38989,0.42134,0.40357,0.82631,0.53965,0.78427
7.3,1.14203,0.93674,1.31356,0.78361,1.28381,1.05474,0.37162,0.43584,0.39637,0.52866,0.4146,0.36927,0.38988,0.42817,0.39322,0.81044,0.53104,0.80364
7.4,1.14083,0.89861,1.29521,0.84224,1.26517,1.05196,0.39786,0.44318,0.40762,0.53188,0.4118,0.40152,0.36567,0.41016,0.39177,0.77368,0.5239,0.74238
7.5,1.14145,0.9364,1.31168,0.73173,1.27029,1.01515,0.38265,0.4354,0.40597,0.50726,0.42514,0.40179,0.37663,0.42466,0.42009,0.78145,0.51807,0.72775
7.6,1.16876,0.92486,1.2212,0.77223,1.29482,1.08161,0.39915,0.41575,0.36749,0.50603,0.41682,0.39171,0.38243,0.40619,0.41371,0.77713,0.49233,0.7264
7.7,1.22261,0.87893,1.19656,0.7097,1.25071,1.02817,0.39727,0.41422,0.37865,0.49568,0.40162,0.36712,0.38459,0.44363,0.42529,0.79796,0.48601,0.76059
7.8,1.19963,0.87298,1.20101,0.6885,1.23168,0.97779,0.42029,0.41255,0.3762,0.52846,0.39333,0.36497,0.38126,0.43471,0.44791,0.82998,0.49617,0.71908
7.9,1.22343,0.8873,1.18839,0.72453,1.24182,1.00783,0.41146,0.38874,0.38572,0.50968,0.40203,0.38643,0.37392,0.41983,0.42703,0.76794,0.53029,0.67935
8.0,1.27632,0.90716,1.18001,0.7671,1.2265,0.98946,0.40065,0.40418,0.38852,0.47141,0.42258,0.38698,0.36924,0.4087,0.46483,0.73767,0.52214,0.66429
8.1,1.22856,0.86713,1.14873,0.69371,1.1936,1.03496,0.37504,0.39413,0.39142,0.509,0.41934,0.36547,0.36813,0.38674,0.45249,0.73433,0.54448,0.67009
8.2,1.24488,0.91686,1.07528,0.76422,1.24236,0.9661,0.39576,0.38844,0.40447,0.52156,0.44482,0.3654,0.40823,0.38079,0.46677,0.74512,0.55952,0.69028
8.3,1.21244,0.91315,1.12457,0.76208,1.26686,1.02401,0.39479,0.39638,0.41256,0.52785,0.42195,0.37591,0.3941,0.39741,0.49445,0.75511,0.57472,0.69205
8.4,1.22235,0.91441,1.10046,0.77116,1.23292,1.01052,0.38636,0.39179,0.3957,0.5194,0.41728,0.38081,0.42027,0.39885,0.42017,0.79403,0.55067,0.65452
8.5,1.2449,0.93267,1.07824,0.78103,1.21921,1.07687,0.3723,0.42173,0.39317,0.51257,0.41385,0.397,0.44026,0.39654,0.42176,0.81962,0.54932,0.68275
8.6,1.23425,0.94316,1.10281,0.80115,1.1613,1.12973,0.38583,0.40857,0.40556,0.50577,0.42624,0.40702,0.43483,0.41009,0.42596,0.81823,0.56896,0.72322
8.7,1.25345,0.97831,1.12629,0.77581,1.24809,1.11526,0.39218,0.42747,0.42132,0.53113,0.41511,0.40633,0.4141,0.43932,0.43095,0.78559,0.60042,0.71399
8.8,1.32442,1.004,1.07504,0.70372,1.26529,1.09373,0.42178,0.44486,0.41061,0.53121,0.41589,0.38242,0.42813,0.42366,0.42887,0.8176,0.62684,0.7162
8.9,1.32949,0.97695,1.08156,0.73199,1.36254,1.14682,0.43101,0.45692,0.4176,0.55967,0.42054,0.38482,0.46248,0.40932,0.41338,0.77517,0.64362,0.70223
9.0,1.34585,0.9424,1.09435,0.77774,1.26363,1.05917,0.42482,0.42531,0.39443,0.57715,0.43668,0.38969,0.42195,0.41751,0.3788,0.77178,0.6342,0.72649
9.1,1.36298,0.90574,1.12338,0.77042,1.35966,1.04748,0.40405,0.4418,0.40929,0.56957,0.45019,0.40284,0.45461,0.39161,0.38249,0.77517,0.66453,0.71201
9.2,1.37296,0.92255,1.05534,0.7725,1.38875,1.02268,0.39004,0.49676,0.40526,0.55172,0.45251,0.4095,0.44168,0.39966,0.44301,0.77651,0.62785,0.68293
9.3,1.4165,0.95412,1.06491,0.78324,1.32629,1.01619,0.38607,0.48989,0.40568,0.55086,0.43541,0.38532,0.39535,0.4014,0.42182,0.82675,0.65819,0.70172
9.4,1.36361,0.90959,1.00359,0.76086,1.28333,1.00229,0.39251,0.45913,0.40769,0.56087,0.44728,0.39899,0.40699,0.41016,0.39909,0.88317,0.67199,0.67953
9.5,1.37936,0.92738,1.10933,0.78014,1.32128,1.00053,0.41246,0.47408,0.38906,0.54887,0.44042,0.41007,0.4263,0.42802,0.41668,0.85742,0.66166,0.64557
9.6,1.36248,0.89849,1.11146,0.79763,1.34073,1.04059,0.39261,0.46746,0.41091,0.52342,0.42587,0.37913,0.4458,0.4503,0.42661,0.85901,0.67349,0.61462
9.7,1.45065,0.91266,1.16675,0.8032,1.38794,1.03325,0.40332,0.45211,0.45031,0.52991,0.44026,0.3862,0.46383,0.45209,0.38614,0.88635,0.73795,0.5699
9.8,1.44481,0.93739,1.11469,0.8105,1.38158,1.08715,0.40564,0.44225,0.43499,0.55846,0.44594,0.38492,0.50504,0.46633,0.3917,0.90835,0.69953,0.57886
9.9,1.37218,0.95263,1.15512,0.80261,1.31643,1.11192,0.42706,0.44936,0.4467,0.56349,0.43605,0.37993,0.50336,0.46538,0.38059,0.85745,0.72301,0.63757
10.0,1.38128,0.98106,1.17588,0.73694,1.31275,1.08155,0.40378,0.47682,0.43762,0.55593,0.43402,0.36537,0.46876,0.4968,0.3705,0.84126,0.67032,0.65385
10.1,1.35762,0.96024,1.15716,0.69274,1.32706,1.04397,0.4037,0.51091,0.42017,0.56962,0.41391,0.37836,0.47894,0.4868,0.34912,0.89276,0.69725,0.60617
10.2,1.42045,0.97844,1.14515,0.69975,1.47083,1.05772,0.40549,0.52345,0.40188,0.55369,0.41598,0.37747,0.48203,0.47452,0.37188,0.87931,0.70416,0.57098
10.3,1.45448,0.94602,1.13708,0.72294,1.40186,1.00289,0.42395,0.51383,0.39513,0.56006,0.41084,0.37338,0.47527,0.49691,0.36637,0.85344,0.68172,0.61416
10.4,1.47367,0.94848,1.16379,0.7036,1.42121,1.07046,0.41774,0.49202,0.41756,0.56861,0.40066,0.36488,0.49138,0.46539,0.37073,0.87721,0.71873,0.64739
10.5,1.48469,0.93787,1.21305,0.73781,1.46181,1.05314,0.4134,0.48279,0.42387,0.53283,0.40136,0.40724,0.46246,0.46139,0.37388,0.8491,0.73524,0.64796
10.6,1.49553,0.9205,1.21029,0.72299,1.46183,1.05988,0.42958,0.4548,0.41279,0.57028,0.39351,0.38535,0.4897,0.48939,0.38807,0.90064,0.76196,0.65183
10.7,1.49631,0.95351,1.20011,0.65526,1.53869,1.00279,0.43615,0.42965,0.4138,0.55173,0.40147,0.38922,0.47995,0.51186,0.41261,0.90204,0.72894,0.63789
10.8,1.47633,0.95242,1.19167,0.65992,1.5222,1.05939,0.42696,0.45349,0.40732,0.55074,0.4145,0.39574,0.4772,0.49724,0.39882,0.9261,0.76842,0.62753
10.9,1.49194,0.93793,1.16433,0.65144,1.53957,1.08597,0.44831,0.45608,0.39426,0.54365,0.42883,0.40432,0.47306,0.45297,0.4483,0.92376,0.76613,0.59686
11.0,1.49733,0.97594,1.20243,0.68235,1.60498,1.06411,0.42168,0.45735,0.41675,0.53145,0.4194,0.38599,0.46536,0.46307,0.41595,0.86029,0.74241,0.6179
11.1,1.5086,0.97111,1.18949,0.71896,1.56742,1.05499,0.42869,0.45426,0.41166,0.53716,0.42987,0.39621,0.52968,0.45713,0.40764,0.90969,0.77819,0.62632
11.2,1.49111,0.97563,1.15034,0.75172,1.53633,1.14504,0.44152,0.45798,0.39525,0.55105,0.41469,0.39439,0.47995,0.45076,0.46347,0.93922,0.75455,0.63371
11.3,1.48495,0.96437,1.23261,0.70592,1.59813,1.10948,0.44961,0.47004,0.40331,0.55585,0.41837,0.40263,0.5231,0.45609,0.44947,0.93534,0.77732,0.61544
11.4,1.50419,0.9121,1.2164,0.68649,1.57039,1.07347,0.43652,0.46483,0.40267,0.55184,0.41484,0.39229,0.49953,0.44859,0.47983,0.9334,0.73288,0.61016
11.5,1.48964,0.92264,1.19206,0.73598,1.54922,1.11882,0.43341,0.48502,0.42006,0.54524,0.41105,0.40073,0.46934,0.46287,0.4874,0.91061,0.74404,0.66139
11.6,1.48712,0.92962,1.2372,0.73897,1.52438,1.14313,0.41579,0.47258,0.39738,0.54682,0.41933,0.40652,0.44721,0.47197,0.47178,0.91901,0.74375,0.71687
11.7,1.54509,0.92105,1.22555,0.7219,1.59547,1.11633,0.43696,0.45157,0.42082,0.52534,0.43327,0.41485,0.45556,0.48406,0.47087,0.95289,0.76405,0.61607
11.8,1.57999,0.87337,1.23625,0.76196,1.65306,1.08343,0.43459,0.45867,0.4406,0.54522,0.41808,0.39546,0.45301,0.46291,0.47247,0.9872,0.72413,0.62278
11.9,1.59717,0.85141,1.19053,0.79286,1.67329,1.05165,0.40933,0.44762,0.43207,0.52905,0.40565,0.37199,0.44647,0.41238,0.44736,1.03373,0.7368,0.58761
12.0,1.60972,0.89326,1.17879,0.79684,1.72621,1.0791,0.42822,0.43418,0.42265,0.54515,0.41823,0.39268,0.43673,0.44605,0.47685,1.05838,0.71237,0.62242
12.1,1.66033,0.86005,1.10408,0.83463,1.6929,1.06183,0.44307,0.46784,0.42551,0.5501,0.42431,0.43404,0.44871,0.4741,0.48988,1.01429,0.72764,0.62822
12.2,1.69143,0.81187,1.15884,0.83093,1.68147,1.13554,0.44241,0.45004,0.42619,0.5707,0.42039,0.39613,0.44124,0.48267,0.47093,0.96016,0.72935,0.6124
12.3,1.70933,0.82577,1.0842,0.89252,1.66382,1.12967,0.44912,0.42723,0.41349,0.54752,0.41848,0.38625,0.45335,0.4701,0.44533,0.97573,0.72773,0.61261
12.4,1.74391,0.84734,1.11279,0.87777,1.57597,1.16471,0.4431,0.43342,0.40038,0.54291,0.39617,0.40146,0.41644,0.47292,0.45857,0.99492,0.72803,0.60801
12.5,1.71358,0.8831,1.15382,0.88765,1.5331,1.20321,0.4531,0.42011,0.4038,0.55811,0.43931,0.41944,0.43918,0.46734,0.47268,0.9866,0.71647,0.54574
12.6,1.69153,0.81981,1.1451,0.87122,1.54995,1.15698,0.44321,0.3976,0.41881,0.53316,0.40446,0.41298,0.45077,0.47012,0.46704,1.03713,0.65799,0.53427
12.7,1.72625,0.83525,1.11167,0.95147,1.61136,1.18656,0.42515,0.43588,0.42576,0.53072,0.41354,0.44625,0.42921,0.44709,0.45336,1.04792,0.646,0.53252
12.8,1.77416,0.82414,1.15007,0.94608,1.541,1.14461,0.41786,0.43866,0.43219,0.52407,0.43463,0.43203,0.45058,0.44936,0.45024,1.03858,0.60489,0.59802
12.9,1.73609,0.79258,1.13986,0.97489,1.52704,1.17448,0.44694,0.45884,0.42599,0.5289,0.41602,0.41393,0.46233,0.46719,0.43215,1.01722,0.622,0.60076
13.0,1.69368,0.84455,1.15634,0.97899,1.42951,1.14319,0.4454,0.46536,0.42572,0.53966,0.40449,0.45494,0.48263,0.48096,0.49063,1.00153,0.65454,0.60632
13.1,1.65721,0.83408,1.18674,0.97513,1.46401,1.1321,0.43766,0.46237,0.42002,0.52841,0.39189,0.44984,0.47477,0.46214,0.49991,1.02039,0.66856,0.62497
13.2,1.72044,0.82984,1.23394,0.97728,1.52391,1.16508,0.44419,0.44641,0.42257,0.53164,0.42779,0.45994,0.4883,0.44681,0.48397,1.00582,0.62464,0.61138
13.3,1.65466,0.79803,1.2178,0.9557,1.52911,1.1036,0.42949,0.44772,0.42744,0.55092,0.41843,0.45161,0.50897,0.46006,0.47499,1.02289,0.63448,0.61663
13.4,1.62581,0.85669,1.21009,1.02121,1.48675,1.13398,0.43548,0.45815,0.44305,0.51357,0.40368,0.46518,0.51453,0.45718,0.50939,1.0579,0.65536,0.62998
13.5,1.62508,0.83575,1.19445,1.03038,1.44881,1.16653,0.41754,0.44778,0.43662,0.50918,0.42449,0.46985,0.48378,0.4664,0.51507,1.08872,0.62683,0.63713
13.6,1.75394,0.86392,1.27344,1.0124,1.45733,1.1775,0.422,0.45952,0.45343,0.5045,0.41455,0.42873,0.49827,0.46579,0.49809,1.07856,0.60459,0.61959
13.7,1.84846,0.88324,1.29646,1.01887,1.47322,1.17209,0.41839,0.45984,0.46412,0.50475,0.43727,0.4354,0.5089,0.48996,0.46558,1.03586,0.60724,0.64509
13.8,1.87713,0.86258,1.34786,1.00091,1.44801,1.14576,0.41417,0.45857,0.44211,0.51894,0.39752,0.4474,0.52107,0.47698,0.47964,0.97901,0.62745,0.64362
13.9,1.88617,0.86545,1.42102,0.99266,1.44861,1.16245,0.41176,0.44918,0.44075,0.53999,0.42482,0.45745,0.51264,0.5057,0.43282,0.99501,0.60543,0.68314
14.0,1.85098,0.87333,1.45873,1.06342,1.48835,1.23577,0.44219,0.46973,0.44227,0.54233,0.42683,0.47803,0.51464,0.4765,0.41465,0.98039,0.61835,0.6627
14.1,1.80745,0.86988,1.4182,1.07429,1.45107,1.17268,0.44266,0.45736,0.45575,0.54906,0.40191,0.4667,0.48388,0.45253,0.44035,0.99508,0.61618,0.63566
14.2,1.77343,0.88029,1.48175,1.00089,1.4334,1.21231,0.42133,0.45231,0.46341,0.55061,0.43976,0.48068,0.49049,0.43913,0.48415,0.96494,0.64683,0.61662
14.3,1.79263,0.93809,1.47886,1.00363,1.43792,1.24673,0.41758,0.47572,0.46356,0.55433,0.43574,0.46291,0.48494,0.44366,0.42665,0.97516,0.67253,0.60739
14.4,1.79249,0.90019,1.50585,1.0789,1.50558,1.26663,0.4208,0.48732,0.44074,0.5474,0.44004,0.42872,0.50528,0.47244,0.44815,0.94172,0.63693,0.61955
14.5,1.77307,0.89542,1.56177,1.10674,1.43808,1.27506,0.41274,0.47952,0.45487,0.53946,0.47383,0.43229,0.55219,0.48579,0.41751,0.92565,0.67081,0.60757
